,word1,word2,result,bert_cos
641,concrete,construction,37.0,0.8111339807510376
642,mill,windmill,37.0,0.8246704936027527
643,summer,winter,37.0,0.9043033123016357
644,plant,twigs,37.0,0.8368350863456726
645,breakfast,lunch,37.0,0.942807137966156
646,concrete,floor,37.0,0.8568515777587891
647,rain,sky,37.0,0.8442862033843994
648,food,frozen,37.0,0.8439071774482727
649,moss,plant,37.0,0.7698496580123901
650,flowers,spring,37.0,0.8379603028297424
651,birds,mallard,37.0,0.6787337064743042
652,graphic,illustrations,37.0,0.8094090223312378
653,eat,fruit,37.0,0.7859692573547363
654,ceiling,porch,37.0,0.9188669919967651
655,river,valley,37.0,0.8557966947555542
656,fog,mist,37.0,0.9054884314537048
657,dude,guy,37.0,0.8747140765190125
658,moon,sky,37.0,0.8532609939575195
659,bar,sushi,37.0,0.6075533032417297
660,beauty,scenery,37.0,0.7975764274597168
661,feathers,mallard,37.0,0.7458062171936035
662,furniture,patio,37.0,0.8629480600357056
663,light,shadow,37.0,0.9123613238334656
664,bay,harbour,37.0,0.8842898607254028
665,washing,water,37.0,0.8932298421859741
666,flight,owl,37.0,0.7743296027183533
667,paws,whiskers,37.0,0.4681861996650696
668,costumes,wig,37.0,0.7722185254096985
669,animals,giraffe,37.0,0.5788214802742004
670,autumn,foliage,37.0,0.8320096731185913
671,animals,cattle,37.0,0.8587430715560913
672,building,skyscraper,37.0,0.859366774559021
673,ice,skating,37.0,0.8553872108459473
674,meat,potatoes,37.0,0.8898453712463379
675,buds,twigs,37.0,0.7554118037223816
676,knitting,stitches,37.0,0.8298633694648743
677,hot,sunshine,37.0,0.8504862189292908
678,bed,room,37.0,0.833811342716217
679,music,rock,37.0,0.7647054195404053
680,cooking,rice,37.0,0.8278368711471558
681,berry,cherry,37.0,0.8734222054481506
682,piano,played,37.0,0.7111154198646545
683,flowers,lily,37.0,0.8147202730178833
684,cherry,strawberry,37.0,0.8772667050361633
685,clothes,skirt,37.0,0.816155195236206
686,art,painting,37.0,0.8885384202003479
687,birds,gull,37.0,0.68337482213974
688,spiral,staircase,37.0,0.869949221611023
689,paws,pets,37.0,0.8949294686317444
690,feathers,nest,37.0,0.8768935203552246
691,feathers,owl,37.0,0.8497722148895264
692,blossom,cherry,37.0,0.8526899814605713
693,goats,sheep,37.0,0.8165056109428406
694,green,pink,37.0,0.8000004887580872
695,foliage,garden,37.0,0.8697038292884827
696,dog,husky,37.0,0.843706488609314
697,feathers,hummingbird,37.0,0.5062098503112793
698,sunshine,weather,37.0,0.8222789764404297
699,snow,weather,37.0,0.8646714687347412
700,surfers,wave,37.0,0.631100594997406
701,breakfast,dinner,37.0,0.9696145057678223
702,shoes,toes,37.0,0.815954864025116
703,band,played,37.0,0.7555391788482666
704,coffee,mug,37.0,0.8813211917877197
705,brick,wall,37.0,0.8294076323509216
706,fishing,sailing,37.0,0.7886374592781067
707,grey,white,37.0,0.8749496936798096
708,orange,strawberry,37.0,0.8957797288894653
709,color,purple,37.0,0.8998010158538818
710,blossom,daisy,37.0,0.8188706040382385
711,hawk,owl,37.0,0.8901556730270386
712,exhibition,photography,37.0,0.7821771502494812
713,morning,night,37.0,0.8653215169906616
714,band,concert,37.0,0.8585023880004883
715,dress,shirt,37.0,0.8563486337661743
716,river,waterfall,37.0,0.856960117816925
717,ceramic,tiles,36.0,0.8511675596237183
718,cloud,droplets,36.0,0.8934625387191772
719,exhibition,sculpture,36.0,0.7765185832977295
720,oak,twigs,36.0,0.8206989765167236
721,movie,television,36.0,0.829439640045166
722,butterfly,hummingbird,36.0,0.5854448676109314
723,daisy,grass,36.0,0.7280513048171997
724,floor,marble,36.0,0.8005949854850769
725,canyon,river,36.0,0.8693470358848572
726,decoration,interior,36.0,0.7591983675956726
727,flamingo,stork,36.0,0.7529308199882507
728,born,mother,36.0,0.838161289691925
729,moon,sun,36.0,0.9062781929969788
730,musicians,sing,36.0,0.6819297671318054
731,green,red,36.0,0.8664669990539551
732,purple,white,36.0,0.9113117456436157
733,canine,pets,36.0,0.9151904582977295
734,morning,sleep,36.0,0.8406270742416382
735,weather,winter,36.0,0.849462628364563
736,sky,sunny,36.0,0.8588961362838745
737,jacket,socks,36.0,0.9004642367362976
738,blue,red,36.0,0.8964831829071045
739,green,grey,36.0,0.7869145274162292
740,lily,petals,36.0,0.8315225839614868
741,blue,purple,36.0,0.9424638748168945
742,goose,mallard,36.0,0.696026086807251
743,hotel,restaurant,36.0,0.9094616174697876
744,downtown,urban,36.0,0.8700395822525024
745,jean,skirt,36.0,0.831008791923523
746,guy,people,36.0,0.8794828653335571
747,birthday,happy,36.0,0.8072953224182129
748,chicken,soup,36.0,0.9233084917068481
749,flying,wing,36.0,0.8626447319984436
750,door,room,36.0,0.8659245371818542
751,skyline,skyscraper,36.0,0.9438082575798035
752,cheetah,giraffe,36.0,0.7146653532981873
753,feline,pets,36.0,0.5847594738006592
754,car,parking,36.0,0.8404459953308105
755,gull,mallard,36.0,0.7370344996452332
756,spring,winter,36.0,0.9104182124137878
757,daffodils,spring,36.0,0.524056077003479
758,building,skyline,36.0,0.8202076554298401
759,salad,tomato,36.0,0.8882348537445068
760,book,written,36.0,0.7732867002487183
761,bucket,water,36.0,0.8872272968292236
762,lady,sexy,36.0,0.8601378202438354
763,ceiling,room,36.0,0.8989778161048889
764,puddle,rain,36.0,0.6956526041030884
765,costumes,outfit,36.0,0.7458102107048035
766,hill,scenery,36.0,0.7483118176460266
767,bacon,chicken,36.0,0.7935028076171875
768,dawn,night,36.0,0.8526472449302673
769,cocktail,restaurant,36.0,0.8798248767852783
770,daffodils,petals,36.0,0.4862845540046692
771,canyon,valley,36.0,0.9183725714683533
772,brick,house,36.0,0.816066563129425
773,band,rock,36.0,0.8447756767272949
774,book,illustrations,36.0,0.7842725515365601
775,desk,sitting,36.0,0.8222192525863647
776,bright,sky,36.0,0.836429238319397
777,autumn,sunny,36.0,0.8176727890968323
778,colour,yellow,36.0,0.8645612597465515
779,cold,weather,36.0,0.8172450065612793
780,blue,green,36.0,0.78780198097229
781,glittering,sunlight,36.0,0.8932655453681946
782,dripping,water,36.0,0.9168885350227356
783,day,misty,36.0,0.8028801083564758
784,food,noodles,36.0,0.8802914023399353
785,goats,milk,36.0,0.6474390029907227
786,pink,yellow,36.0,0.8717359304428101
787,floor,interior,36.0,0.7990466356277466
788,black,purple,36.0,0.9254823327064514
789,door,window,36.0,0.9091212749481201
790,city,skyline,36.0,0.8374003767967224
791,born,living,35.0,0.8286042809486389
792,art,work,35.0,0.833534836769104
793,pink,violet,35.0,0.8344882726669312
794,bath,room,35.0,0.8511770367622375
795,dew,rain,35.0,0.720719039440155
796,boys,girls,35.0,0.9166333079338074
797,canyon,mountain,35.0,0.9042131304740906
798,white,yellow,35.0,0.8762814998626709
799,colour,shade,35.0,0.8468550443649292
800,banana,cherry,35.0,0.8722502589225769
801,mammals,rodents,35.0,0.9005529284477234
802,explosion,fire,35.0,0.8774236440658569
803,shore,swim,35.0,0.8111597895622253
804,cloud,misty,35.0,0.8842376470565796
805,sitting,stand,35.0,0.8047322630882263
806,glittering,gold,35.0,0.7341966032981873
807,black,white,35.0,0.9323431849479675
808,light,neon,35.0,0.9021744132041931
809,machine,washing,35.0,0.8285505771636963
810,coffee,dinner,35.0,0.9030491709709167
811,feathers,flamingo,35.0,0.7382662296295166
812,downtown,sidewalk,35.0,0.9034887552261353
813,cooking,eat,35.0,0.8279526233673096
814,feline,paws,35.0,0.6006633043289185
815,crow,gull,35.0,0.779130220413208
816,festival,music,35.0,0.7901692390441895
817,dirt,road,35.0,0.7815524339675903
818,gull,pelican,35.0,0.5847495198249817
819,carrots,tomato,35.0,0.7752820253372192
820,blossom,tree,35.0,0.8570899367332458
821,restaurant,shop,35.0,0.8859752416610718
822,cherry,grapes,35.0,0.8635935187339783
823,automobile,racing,35.0,0.8636350631713867
824,jazz,piano,35.0,0.8350284099578857
825,hawk,pelican,35.0,0.5235008001327515
826,baseball,played,35.0,0.6763797402381897
827,bloom,plant,35.0,0.7553059458732605
828,ceiling,wall,35.0,0.874142050743103
829,beef,potatoes,35.0,0.897144615650177
830,breakfast,restaurant,35.0,0.8408567905426025
831,black,colour,35.0,0.895027220249176
832,bright,glittering,35.0,0.9289439916610718
833,hummingbird,nest,35.0,0.537635087966919
834,feline,whiskers,35.0,0.5383914709091187
835,beach,holiday,35.0,0.837829053401947
836,sailing,shore,35.0,0.7714191675186157
837,design,graphic,35.0,0.9170111417770386
838,music,track,35.0,0.8305342197418213
839,air,cold,35.0,0.8448868989944458
840,dessert,eat,35.0,0.8344941735267639
841,chocolate,strawberry,35.0,0.9441304206848145
842,dinner,night,35.0,0.8465996980667114
843,dusk,sunrise,35.0,0.9459880590438843
844,boat,sunk,35.0,0.7766525745391846
845,beef,cooking,35.0,0.7827617526054382
846,jacket,jean,35.0,0.8495252728462219
847,computer,lab,35.0,0.8298917412757874
848,downtown,skyline,35.0,0.8468865156173706
849,fun,game,35.0,0.8097028136253357
850,ivy,tree,35.0,0.7494180798530579
851,nest,wasp,35.0,0.8717529773712158
852,garden,pumpkin,35.0,0.7424980998039246
853,curled,haircut,35.0,0.4939786195755005
854,eat,meat,35.0,0.8833416104316711
855,outfit,skirt,35.0,0.93830406665802
856,bacon,beef,35.0,0.7331620454788208
857,skyscraper,tower,35.0,0.9548813104629517
858,splash,washing,35.0,0.8696121573448181
859,daffodils,foliage,34.0,0.5089150667190552
860,garden,patio,34.0,0.8344272375106812
861,metro,subway,34.0,0.9419545531272888
862,beach,scenery,34.0,0.8341546654701233
863,photographer,wedding,34.0,0.7874742150306702
864,floor,room,34.0,0.8606752753257751
865,purple,yellow,34.0,0.8824931979179382
866,guitar,sing,34.0,0.6598230600357056
867,petals,yellow,34.0,0.8176032304763794
868,beads,necklace,34.0,0.874775230884552
869,black,brown,34.0,0.8677816390991211
870,dessert,strawberry,34.0,0.8361961841583252
871,beef,lamb,34.0,0.858294665813446
872,bread,potatoes,34.0,0.8954882621765137
873,fishing,harbour,34.0,0.713106632232666
874,pug,terrier,34.0,0.5470834970474243
875,evening,time,34.0,0.8439033031463623
876,office,table,34.0,0.7766047120094299
877,cat,licking,34.0,0.8167640566825867
878,building,interior,34.0,0.7642443776130676
879,crochet,stitches,34.0,0.551673173904419
880,spring,sunshine,34.0,0.8435511589050293
881,concert,jazz,34.0,0.7596408128738403
882,cooking,soup,34.0,0.8576751947402954
883,shade,sun,34.0,0.8859454989433289
884,tall,tower,34.0,0.8787646889686584
885,pepper,salad,34.0,0.8391230702400208
886,strawberry,tomato,34.0,0.9211679697036743
887,fruit,peel,34.0,0.7571523189544678
888,scenery,skyline,34.0,0.7615580558776855
889,green,yellow,34.0,0.8614078164100647
890,brown,orange,34.0,0.8595376014709473
891,colour,orange,34.0,0.889876663684845
892,harbour,ship,34.0,0.8729286789894104
893,violet,yellow,34.0,0.7859837412834167
894,sports,swimming,34.0,0.8418014049530029
895,friends,happy,34.0,0.8447328805923462
896,blue,pink,34.0,0.8889560699462891
897,blossom,orange,34.0,0.9395362138748169
898,rail,station,34.0,0.8545987010002136
899,potatoes,salad,34.0,0.8746525645256042
900,interior,wall,34.0,0.7810455560684204
901,hawk,hummingbird,34.0,0.5585705041885376
902,cliff,coast,34.0,0.816983699798584
903,feathers,wing,34.0,0.8562583923339844
904,brown,yellow,34.0,0.8275756239891052
905,raspberry,sweet,34.0,0.648755669593811
906,concert,sing,34.0,0.776976466178894
907,art,craft,34.0,0.8284076452255249
908,bloom,foliage,34.0,0.8758990168571472
909,chicken,rice,34.0,0.8215340971946716
910,cherry,orange,34.0,0.8654943704605103
911,blossom,fruit,34.0,0.7683101296424866
912,animals,wild,34.0,0.7920966148376465
913,line,railway,34.0,0.803569495677948
914,roof,tiles,34.0,0.8206710815429688
915,concert,piano,34.0,0.7469377517700195
916,potatoes,rice,34.0,0.8456271886825562
917,cloud,sunshine,34.0,0.8819178342819214
918,marble,statue,34.0,0.8605719208717346
919,frozen,meat,34.0,0.8536527752876282
920,band,punk,34.0,0.7996355891227722
921,insects,reptiles,34.0,0.8039273023605347
922,building,staircase,34.0,0.8179399967193604
923,bed,breakfast,34.0,0.8819633722305298
924,bloom,lily,34.0,0.8704345226287842
925,blonde,girls,34.0,0.6491312384605408
926,jean,outfit,34.0,0.8554533123970032
927,bread,cooking,34.0,0.8634788393974304
928,flowers,violet,34.0,0.8120561838150024
929,peel,skin,34.0,0.8385319113731384
930,dessert,diner,34.0,0.8696470260620117
931,art,exhibition,34.0,0.787669837474823
932,jacket,shirt,34.0,0.8976165652275085
933,brown,purple,34.0,0.8872105479240417
934,floor,patio,34.0,0.8316912651062012
935,downtown,highway,34.0,0.8371244668960571
936,purple,red,34.0,0.9158713221549988
937,dragonfly,frog,33.0,0.7559953331947327
938,mammals,monkeys,33.0,0.8605140447616577
939,mist,morning,33.0,0.8311961889266968
940,feathers,gull,33.0,0.7285751700401306
941,gull,stork,33.0,0.7789272665977478
942,dusk,morning,33.0,0.85819411277771
943,guitar,played,33.0,0.673745334148407
944,bloom,violet,33.0,0.8388269543647766
945,mallard,stork,33.0,0.7153312563896179
946,band,piano,33.0,0.7584829926490784
947,glittering,sky,33.0,0.8222400546073914
948,orange,pink,33.0,0.9187265634536743
949,potatoes,soup,33.0,0.8973187804222107
950,grey,violet,33.0,0.8572234511375427
951,construction,demolition,33.0,0.8214849829673767
952,scenery,valley,33.0,0.8049451112747192
953,morning,sky,33.0,0.8310100436210632
954,beach,cliff,33.0,0.8416282534599304
955,storm,tropical,33.0,0.9007747173309326
956,black,pink,33.0,0.9054897427558899
957,hat,jacket,33.0,0.8682043552398682
958,dragonfly,hummingbird,33.0,0.7295674085617065
959,pink,white,33.0,0.904726505279541
960,blue,yellow,33.0,0.8494793176651001
961,cold,hot,33.0,0.8683887720108032
962,flowers,pink,33.0,0.8442956805229187
963,bright,star,33.0,0.846954882144928
964,restaurant,sushi,33.0,0.7060387134552002
965,guitar,keyboard,33.0,0.7789000272750854
966,diner,sushi,33.0,0.6498626470565796
967,furniture,room,33.0,0.8344496488571167
968,desert,scenery,33.0,0.8249621987342834
969,cafe,dinner,33.0,0.8531304597854614
970,bakery,cafe,33.0,0.927447497844696
971,flamingo,pelican,33.0,0.6226858496665955
972,salad,sandwich,33.0,0.8989891409873962
973,bright,dark,33.0,0.8872886896133423
974,building,floor,33.0,0.851875364780426
975,bacon,eat,33.0,0.7670151591300964
976,apartment,floor,33.0,0.884568452835083
977,railway,underground,33.0,0.7147194147109985
978,lips,smile,33.0,0.8740236759185791
979,fungi,plant,33.0,0.8354054093360901
980,breakfast,diner,33.0,0.8751717209815979
981,feathers,pelican,33.0,0.4741348326206207
982,bath,hot,33.0,0.8487558364868164
983,arch,roof,33.0,0.807525098323822
984,game,match,33.0,0.6732851266860962
985,metro,rail,33.0,0.783722460269928
986,decoration,wood,33.0,0.7886369228363037
987,building,demolition,33.0,0.8452946543693542
988,art,collage,33.0,0.7236616611480713
989,ship,sunk,33.0,0.7880306243896484
990,grey,purple,33.0,0.8948209881782532
991,garden,lawn,33.0,0.8656758666038513
992,orange,violet,33.0,0.8436592817306519
993,ivy,oak,33.0,0.766022801399231
994,dog,licking,33.0,0.8077986240386963
995,dawn,sunny,33.0,0.9077686667442322
996,fun,kids,33.0,0.7961836457252502
997,lunch,restaurant,33.0,0.8134884834289551
998,metro,underground,33.0,0.8831965923309326
999,eat,strawberry,33.0,0.8603419065475464
1000,foliage,rose,33.0,0.8317180871963501
1001,evening,sleep,33.0,0.8049935698509216
1002,construction,interior,33.0,0.7467745542526245
1003,weather,wet,33.0,0.8133265376091003
1004,fruit,nuts,33.0,0.7675410509109497
1005,car,park,33.0,0.819800078868866
1006,ink,pencil,32.0,0.9295688271522522
1007,frost,wet,32.0,0.8165978193283081
1008,mural,work,32.0,0.8250443339347839
1009,berry,blossom,32.0,0.8952239751815796
1010,decoration,lighting,32.0,0.7854024767875671
1011,man,muscle,32.0,0.8281291127204895
1012,dripping,puddle,32.0,0.8438114523887634
1013,porch,stairs,32.0,0.8252388834953308
1014,brown,red,32.0,0.8554868102073669
1015,iron,rusty,32.0,0.8681511282920837
1016,apartment,bedroom,32.0,0.9445170760154724
1017,foliage,lily,32.0,0.8206605315208435
1018,face,happy,32.0,0.81922847032547
1019,airport,traffic,32.0,0.7809493541717529
1020,rain,wind,32.0,0.8687754273414612
1021,handwriting,sketch,32.0,0.8615263104438782
1022,city,living,32.0,0.7998122572898865
1023,rain,sunny,32.0,0.798661470413208
1024,blonde,haircut,32.0,0.6992614269256592
1025,abandoned,ruins,32.0,0.9178566336631775
1026,black,yellow,32.0,0.870620846748352
1027,bacon,cooking,32.0,0.8218343257904053
1028,dragonfly,pond,32.0,0.6339800953865051
1029,ceiling,staircase,32.0,0.9070004224777222
1030,morning,time,32.0,0.8276225924491882
1031,potatoes,sweet,32.0,0.7846599221229553
1032,day,sunny,32.0,0.8268356919288635
1033,hotel,house,32.0,0.8467607498168945
1034,guy,haircut,32.0,0.5672241449356079
1035,mud,sand,32.0,0.9003393054008484
1036,staircase,wall,32.0,0.8190183043479919
1037,brown,white,32.0,0.8928008675575256
1038,dinner,sitting,32.0,0.8692641258239746
1039,evening,morning,32.0,0.9068987965583801
1040,bench,sitting,32.0,0.8928922414779663
1041,hummingbird,pelican,32.0,0.605431318283081
1042,bike,chopper,32.0,0.8845179677009583
1043,foliage,tulip,32.0,0.6774755120277405
1044,bar,cafe,32.0,0.8316302299499512
1045,autumn,sunshine,32.0,0.8502657413482666
1046,potatoes,tomato,32.0,0.9188767671585083
1047,scenery,trail,32.0,0.7904832363128662
1048,jacket,skirt,32.0,0.8886931538581848
1049,construction,skyscraper,32.0,0.7623936533927917
1050,chicken,lamb,32.0,0.9081027507781982
1051,grey,orange,32.0,0.8731154203414917
1052,bikini,lake,32.0,0.7812495827674866
1053,carrots,soup,32.0,0.7321529388427734
1054,bar,diner,32.0,0.855845034122467
1055,dessert,frozen,32.0,0.7951968908309937
1056,cooking,diner,32.0,0.8535709977149963
1057,violet,white,32.0,0.8092899322509766
1058,apple,dessert,32.0,0.8163126111030579
1059,cooking,noodles,32.0,0.859555721282959
1060,born,son,32.0,0.8526964783668518
1061,insects,lizard,32.0,0.8468193411827087
1062,foliage,twigs,32.0,0.8887345194816589
1063,outdoor,pool,32.0,0.750217616558075
1064,morning,sunset,32.0,0.861596405506134
1065,escalator,subway,32.0,0.5308119058609009
1066,bacon,soup,32.0,0.8057996034622192
1067,berry,sweet,32.0,0.8053261637687683
1068,grey,pink,32.0,0.8460739850997925
1069,rain,sunshine,32.0,0.8171285390853882
1070,game,played,32.0,0.7775368094444275
1071,cocktail,dinner,32.0,0.8897778987884521
1072,building,concrete,32.0,0.8597177267074585
1073,street,town,32.0,0.8110045194625854
1074,friends,love,32.0,0.8475273251533508
1075,festival,musicians,32.0,0.7384641170501709
1076,berry,twigs,32.0,0.7284839749336243
1077,ball,dropped,31.0,0.8507290482521057
1078,black,violet,31.0,0.8349516987800598
1079,hawk,wild,31.0,0.8170830607414246
1080,cooking,salad,31.0,0.8731701374053955
1081,floor,staircase,31.0,0.8395352363586426
1082,lawn,patio,31.0,0.9171613454818726
1083,guy,sports,31.0,0.6468947529792786
1084,blossom,purple,31.0,0.9470391869544983
1085,cold,rain,31.0,0.7949600219726562
1086,reptiles,wild,31.0,0.683230996131897
1087,glittering,sunshine,31.0,0.889118492603302
1088,room,staircase,31.0,0.8942965269088745
1089,mammals,wild,31.0,0.8001388311386108
1090,interior,painted,31.0,0.7398438453674316
1091,forest,frog,31.0,0.8015848398208618
1092,ceiling,window,31.0,0.9454595446586609
1093,coast,sailing,31.0,0.7409918308258057
1094,relaxed,sitting,31.0,0.9294334053993225
1095,fungi,moss,31.0,0.8328256607055664
1096,interior,staircase,31.0,0.718563437461853
1097,bride,photographer,31.0,0.7491680979728699
1098,dirt,racing,31.0,0.7567132711410522
1099,frozen,raspberry,31.0,0.593808650970459
1100,boys,school,31.0,0.7022788524627686
1101,brown,violet,31.0,0.7997035384178162
1102,played,stadium,31.0,0.636955976486206
1103,chapel,graveyard,31.0,0.6792570948600769
1104,dew,frost,31.0,0.856778621673584
1105,dark,grey,31.0,0.8710072040557861
1106,desert,mountain,31.0,0.8926684856414795
1107,berry,purple,31.0,0.9055699110031128
1108,collage,illustrations,31.0,0.705531656742096
1109,cold,wet,31.0,0.8771876096725464
1110,burger,cooking,31.0,0.8571382164955139
1111,day,evening,31.0,0.876884400844574
1112,jean,shirt,31.0,0.8045763373374939
1113,blue,white,31.0,0.8811812996864319
1114,giraffe,lion,31.0,0.5857751965522766
1115,dandelion,foliage,31.0,0.45977216958999634
1116,birds,reptiles,31.0,0.8286439180374146
1117,bathroom,floor,31.0,0.8439734578132629
1118,love,smile,31.0,0.7844229936599731
1119,small,village,31.0,0.6273685097694397
1120,hat,jean,31.0,0.780994176864624
1121,bright,orange,31.0,0.9152390360832214
1122,buds,fruit,31.0,0.7701054215431213
1123,fell,tears,31.0,0.7878776788711548
1124,food,fruit,31.0,0.8268129825592041
1125,red,white,31.0,0.912473201751709
1126,collage,exhibition,31.0,0.6961485147476196
1127,orange,raspberry,31.0,0.605125367641449
1128,hat,outfit,31.0,0.8932294249534607
1129,hockey,played,31.0,0.7295789122581482
1130,berry,eat,31.0,0.8249167799949646
1131,bag,pillow,31.0,0.8414870500564575
1132,bread,salad,31.0,0.9173158407211304
1133,bathroom,ceiling,31.0,0.8411275148391724
1134,bacon,burger,31.0,0.8270185589790344
1135,ceramic,floor,31.0,0.8203374743461609
1136,fun,relaxed,31.0,0.8226559162139893
1137,dawn,misty,31.0,0.8916438817977905
1138,hot,weather,31.0,0.7877235412597656
1139,pepper,potatoes,31.0,0.89176344871521
1140,pink,red,31.0,0.9141600131988525
1141,interior,roof,31.0,0.7666194438934326
1142,cute,kids,31.0,0.8577702641487122
1143,vine,wine,31.0,0.8548391461372375
1144,skyline,tower,31.0,0.9186621904373169
1145,pets,terrier,31.0,0.5687748193740845
1146,girls,sexy,31.0,0.5977985858917236
1147,downtown,subway,31.0,0.8410646319389343
1148,jump,leg,31.0,0.8565903306007385
1149,dessert,salad,31.0,0.897807240486145
1150,shirt,socks,31.0,0.8743551969528198
1151,exhibition,painting,31.0,0.8280854821205139
1152,boardwalk,trail,31.0,0.855242133140564
1153,apple,blossom,31.0,0.8476502299308777
1154,hawk,mallard,31.0,0.7794937491416931
1155,hand,stand,31.0,0.7865676879882812
1156,flowers,yellow,31.0,0.7647489309310913
1157,floor,porch,31.0,0.8661549091339111
1158,dripping,washing,31.0,0.8940648436546326
1159,foliage,ivy,31.0,0.7458550333976746
1160,cliff,waterfall,30.0,0.7662765979766846
1161,foliage,fruit,30.0,0.8880425095558167
1162,orange,white,30.0,0.9036206007003784
1163,station,underground,30.0,0.7471207976341248
1164,foliage,yellow,30.0,0.8211517930030823
1165,dude,friends,30.0,0.7773266434669495
1166,forest,tropical,30.0,0.8224591612815857
1167,rain,sun,30.0,0.8367940783500671
1168,belly,dance,30.0,0.6969862580299377
1169,man,sexy,30.0,0.8779127597808838
1170,colorful,outfit,30.0,0.9294525384902954
1171,reptiles,rodents,30.0,0.7266858816146851
1172,burger,salad,30.0,0.8924412727355957
1173,fruit,sweet,30.0,0.7983843088150024
1174,flamingo,mallard,30.0,0.712994396686554
1175,garage,kitchen,30.0,0.8661006093025208
1176,roof,stairs,30.0,0.842566728591919
1177,club,hockey,30.0,0.7823976278305054
1178,house,staircase,30.0,0.8233822584152222
1179,feel,kiss,30.0,0.8026091456413269
1180,bright,red,30.0,0.8822129368782043
1181,lake,valley,30.0,0.8920571208000183
1182,door,patio,30.0,0.8332837820053101
1183,apartment,kitchen,30.0,0.8873839974403381
1184,grey,yellow,30.0,0.8286272883415222
1185,chicken,salad,30.0,0.8933106064796448
1186,punk,rock,30.0,0.7949883937835693
1187,bloom,twigs,30.0,0.740725040435791
1188,blonde,wig,30.0,0.7807415723800659
1189,cold,water,30.0,0.8687810897827148
1190,blurred,lens,30.0,0.8417809009552002
1191,door,porch,30.0,0.9008492231369019
1192,foliage,orchids,30.0,0.6849998235702515
1193,door,interior,30.0,0.7681503891944885
1194,female,makeup,30.0,0.6694032549858093
1195,cloud,sunlight,30.0,0.8687148094177246
1196,beach,pebbles,30.0,0.7781373262405396
1197,bright,yellow,30.0,0.8256645202636719
1198,bed,floor,30.0,0.8459919095039368
1199,cherry,dessert,30.0,0.8281279802322388
1200,misty,sunrise,30.0,0.8916934132575989
1201,dark,shade,30.0,0.8717661499977112
1202,railroad,underground,30.0,0.7261086702346802
1203,cafe,donut,30.0,0.631641685962677
1204,musicians,punk,30.0,0.7381088733673096
1205,memorial,people,30.0,0.867831826210022
1206,stop,time,30.0,0.8680145144462585
1207,glittering,star,30.0,0.829698383808136
1208,fun,idea,30.0,0.8162055015563965
1209,band,uniform,30.0,0.8558908700942993
1210,insects,plant,30.0,0.8372962474822998
1211,bedroom,kitchen,30.0,0.9279618263244629
1212,harbour,scenery,30.0,0.7785584330558777
1213,collage,painting,30.0,0.8129104375839233
1214,mist,sky,30.0,0.8548980951309204
1215,dawn,sunshine,30.0,0.9224058985710144
1216,costumes,shirt,30.0,0.7500964403152466
1217,mud,water,30.0,0.9196585416793823
1218,blossom,violet,30.0,0.8285162448883057
1219,fishing,shore,30.0,0.6614624261856079
1220,cloud,sunny,30.0,0.8905081748962402
1221,shade,sunlight,30.0,0.9081714749336243
1222,friends,smile,30.0,0.8484708070755005
1223,bacon,salad,30.0,0.8455793857574463
1224,pod,round,30.0,0.8337821960449219
1225,flowers,fruit,30.0,0.9139194488525391
1226,abstract,museum,30.0,0.8098756670951843
1227,door,stairs,30.0,0.8359416723251343
1228,feet,tall,30.0,0.8642639517784119
1229,cooking,fruit,30.0,0.7914689779281616
1230,burger,soup,30.0,0.8746751546859741
1231,match,played,30.0,0.6777161955833435
1232,cattle,goats,29.0,0.8371915817260742
1233,camera,theatre,29.0,0.8080966472625732
1234,flowers,wild,29.0,0.7976096868515015
1235,licking,lips,29.0,0.8562823534011841
1236,lunch,tea,29.0,0.8158139586448669
1237,berry,dessert,29.0,0.7988932728767395
1238,downtown,shopping,29.0,0.8104150295257568
1239,kitchen,washing,29.0,0.8656996488571167
1240,petals,twigs,29.0,0.8249494433403015
1241,happy,kids,29.0,0.8533353805541992
1242,amphibians,birds,29.0,0.6434696316719055
1243,cold,sunny,29.0,0.8283206820487976
1244,meat,soup,29.0,0.9461182951927185
1245,camel,desert,29.0,0.9011924862861633
1246,foliage,shade,29.0,0.8839774131774902
1247,restaurant,room,29.0,0.8144763112068176
1248,couple,family,29.0,0.9000323414802551
1249,birds,mammals,29.0,0.8647803068161011
1250,arch,porch,29.0,0.7850989103317261
1251,kitty,licking,29.0,0.7934998869895935
1252,blossom,ivy,29.0,0.752637505531311
1253,grey,red,29.0,0.8607670068740845
1254,bright,pink,29.0,0.8873773217201233
1255,bay,cliff,29.0,0.8818414807319641
1256,door,staircase,29.0,0.8532499670982361
1257,chess,toys,29.0,0.8257140517234802
1258,gull,hummingbird,29.0,0.5271175503730774
1259,beauty,peacock,29.0,0.7887578010559082
1260,boardwalk,park,29.0,0.8115125894546509
1261,city,ruins,29.0,0.8377261757850647
1262,bay,swim,29.0,0.8240576982498169
1263,daisy,foliage,29.0,0.7986382246017456
1264,apartment,bathroom,29.0,0.8679742813110352
1265,flowers,purple,29.0,0.828275740146637
1266,hill,path,29.0,0.8072447776794434
1267,match,stadium,29.0,0.7267823219299316
1268,monument,ruins,29.0,0.8750191330909729
1269,dark,white,29.0,0.8837721347808838
1270,ancient,city,29.0,0.8159475922584534
1271,licking,puppy,29.0,0.8050815463066101
1272,metal,punk,29.0,0.8007359504699707
