word1,word2,SimLex,cos
hymn,conquest,0.68,0.0815633237361908
endurance,band,0.4,0.010383405722677708
jail,choice,1.08,0.06268477439880371
condition,boy,0.48,0.26110920310020447
flower,endurance,0.4,-0.07170436531305313
hole,agreement,0.3,0.03616366535425186
doctor,temper,0.48,-0.0024683119263499975
fraternity,door,0.68,0.10478266328573227
task,woman,0.68,0.13685278594493866
fraternity,baseball,0.88,0.24003762006759644
cent,size,0.4,0.19893045723438263
presence,door,0.48,0.2056170403957367
mouse,management,0.48,0.017942488193511963
task,highway,0.48,0.14873331785202026
liquor,century,0.4,0.020706012845039368
task,straw,0.68,0.01989816129207611
island,task,0.3,0.1702907234430313
night,chapter,0.48,0.1059609055519104
pollution,president,0.68,0.03208477422595024
gun,trick,0.48,0.10585854202508926
bath,trick,0.58,0.1001819297671318
diet,apple,1.18,0.1483834981918335
cent,wife,0.58,0.04666423052549362
chapter,tail,0.3,0.06915390491485596
course,stomach,0.58,0.13619330525398254
hymn,straw,0.4,-0.11452426016330719
dentist,colonel,0.4,0.16246163845062256
wife,straw,0.4,0.07048635184764862
hole,wife,0.68,0.07501280307769775
pupil,president,0.78,0.012186537496745586
bath,wife,0.48,0.14555475115776062
people,cent,0.48,0.1126473993062973
formula,log,1.77,0.035291094332933426
woman,fur,0.58,0.1483241766691208
apple,sunshine,0.58,0.05207033455371857
gun,dawn,1.18,0.17596562206745148
meal,waist,0.98,0.03786596655845642
camera,president,0.48,0.08656278997659683
liquor,band,0.68,0.05361524969339371
stomach,vein,2.35,0.30383411049842834
gun,fur,0.3,0.13381384313106537
couch,baseball,0.88,0.12971767783164978
worker,camera,0.68,0.1590825319290161
deck,mouse,0.48,0.12668876349925995
rice,boy,0.4,0.08024716377258301
people,gun,0.68,0.2138250470161438
cliff,tail,0.3,0.11908110976219177
ankle,window,0.3,0.15179933607578278
princess,island,0.3,0.21566571295261383
container,mouse,0.3,0.03913690522313118
wagon,container,2.65,0.20642508566379547
people,balloon,0.48,0.09158933907747269
dollar,people,0.4,0.15846286714076996
bath,balloon,0.4,0.11759772151708603
stomach,bedroom,0.4,0.12423514574766159
bicycle,bedroom,0.4,0.17192289233207703
log,bath,0.4,0.06295494735240936
bowl,tail,0.48,0.12488134950399399
go,come,2.42,0.7987576723098755
take,steal,6.18,0.3151055574417114
listen,hear,8.17,0.7479684352874756
think,rationalize,8.25,0.12296134233474731
occur,happen,9.32,0.5944041013717651
vanish,disappear,9.8,0.805279552936554
multiply,divide,1.75,0.36619001626968384
plead,beg,9.08,0.3748857080936432
begin,originate,8.2,0.08101029694080353
protect,defend,9.13,0.6427170634269714
kill,destroy,5.9,0.5993334054946899
create,make,8.72,0.5745929479598999
accept,reject,0.83,0.705660879611969
ignore,avoid,6.87,0.4457443654537201
carry,bring,5.8,0.537815511226654
leave,enter,0.95,0.49969497323036194
choose,elect,7.62,0.4938342273235321
lose,fail,7.33,0.5306777954101562
encourage,discourage,1.58,0.7376730442047119
achieve,accomplish,8.57,0.6759322285652161
make,construct,8.33,0.33413586020469666
listen,obey,4.93,0.29159754514694214
inform,notify,9.25,0.6887878179550171
receive,give,1.47,0.5545907020568848
borrow,beg,2.62,0.3384072780609131
take,obtain,7.1,0.37868744134902954
advise,recommend,8.1,0.6009018421173096
imitate,portray,6.75,0.40048763155937195
win,succeed,7.9,0.3358421325683594
think,decide,5.13,0.46107807755470276
greet,meet,6.17,0.33032265305519104
agree,argue,0.77,0.602295994758606
enjoy,entertain,5.92,0.3116714358329773
destroy,make,1.6,0.3514944016933441
save,protect,6.58,0.44878384470939636
give,lend,7.22,0.44714248180389404
understand,know,7.47,0.7963311672210693
take,receive,5.08,0.4338940680027008
accept,acknowledge,6.88,0.5860589146614075
decide,choose,8.87,0.6900900602340698
accept,believe,6.75,0.4857933223247528
keep,possess,8.27,0.15698520839214325
roam,wander,8.83,0.6811808347702026
succeed,fail,0.83,0.45821937918663025
spend,save,0.55,0.4085845649242401
leave,go,7.63,0.6576205492019653
come,attend,8.1,0.3511609435081482
know,believe,5.5,0.7435045838356018
gather,meet,7.3,0.3900417387485504
make,earn,7.62,0.42348384857177734
forget,ignore,3.07,0.49690312147140503
multiply,add,2.7,0.31655630469322205
shrink,grow,0.23,0.5673794746398926
arrive,leave,1.33,0.5661263465881348
succeed,try,3.98,0.34803327918052673
accept,deny,1.75,0.42855826020240784
arrive,come,7.05,0.5229430794715881
agree,differ,1.05,0.42300376296043396
send,receive,1.08,0.5056065917015076
win,dominate,5.68,0.30779969692230225
add,divide,2.3,0.28638678789138794
kill,choke,4.92,0.18088702857494354
acquire,get,8.82,0.2858046889305115
participate,join,7.7,0.621951162815094
leave,remain,2.53,0.5205912590026855
go,enter,4.0,0.4674677550792694
take,carry,5.23,0.5273507237434387
forget,learn,1.18,0.5116251111030579
appoint,elect,8.17,0.5469635725021362
engage,marry,5.43,0.2549457848072052
ask,pray,3.72,0.4415160119533539
go,send,3.75,0.49678748846054077
take,deliver,4.37,0.3994114100933075
speak,hear,3.02,0.5912583470344543
analyze,evaluate,8.03,0.7562609910964966
argue,rationalize,4.2,0.2108878195285797
lose,keep,1.05,0.5084964632987976
compare,analyze,8.1,0.5524874925613403
disorganize,organize,1.45,0.107313372194767
go,allow,3.62,0.5498645901679993
take,possess,7.2,0.23287884891033173
learn,listen,3.88,0.5285937786102295
destroy,construct,0.92,0.34458547830581665
create,build,8.48,0.6198415756225586
steal,buy,1.13,0.39944565296173096
kill,hang,4.45,0.1532367467880249
forget,know,0.92,0.6331643462181091
create,imagine,5.13,0.3739422857761383
do,happen,4.23,0.6786133050918579
win,accomplish,7.85,0.318122535943985
give,deny,1.43,0.42588603496551514
deserve,earn,5.8,0.4393710196018219
get,put,1.98,0.6654017567634583
locate,find,8.73,0.5932764410972595
appear,attend,6.28,0.27933043241500854
know,comprehend,7.63,0.3565348982810974
pretend,imagine,8.47,0.5236709117889404
satisfy,please,7.67,0.22863395512104034
cherish,keep,4.85,0.17637036740779877
argue,differ,5.15,0.3745177686214447
overcome,dominate,6.25,0.2259192317724228
behave,obey,7.3,0.36044126749038696
cooperate,participate,6.43,0.4811899662017822
achieve,try,4.42,0.4240928292274475
fail,discourage,3.33,0.2805482745170593
begin,quit,1.28,0.3455085754394531
say,participate,3.82,0.3226145803928375
come,bring,2.42,0.7163469195365906
declare,announce,9.08,0.4955565631389618
read,comprehend,4.7,0.29268303513526917
take,leave,2.47,0.6359133124351501
proclaim,announce,8.18,0.3059774935245514
acquire,obtain,8.57,0.5126504302024841
conclude,decide,7.75,0.48417598009109497
please,plead,2.98,0.27601781487464905
argue,prove,4.83,0.5118957757949829
ask,plead,6.47,0.35638466477394104
find,disappear,0.77,0.3212496042251587
inspect,examine,8.75,0.5438124537467957
verify,justify,4.08,0.2493533194065094
assume,predict,4.85,0.34677475690841675
learn,evaluate,4.17,0.4093678593635559
argue,justify,5.0,0.5142483115196228
make,become,4.77,0.5668734908103943
discover,originate,4.83,0.07989522069692612
achieve,succeed,7.5,0.38220107555389404
give,put,3.65,0.6763188242912292
understand,listen,4.68,0.5510932803153992
expand,grow,8.27,0.5614814162254333
borrow,sell,1.73,0.5093963146209717
keep,protect,5.4,0.550402045249939
explain,prove,4.1,0.45172905921936035
assume,pretend,3.72,0.37812861800193787
agree,please,4.13,0.2867884337902069
forgive,forget,3.92,0.5505346655845642
clarify,explain,8.33,0.5438740253448486
understand,forgive,4.87,0.3619016110897064
remind,forget,0.87,0.5989497303962708
get,remain,1.6,0.29297977685928345
realize,discover,7.47,0.4053303599357605
require,inquire,1.82,0.015050156973302364
ignore,ask,1.07,0.5079803466796875
think,inquire,4.77,0.06573735922574997
reject,avoid,4.78,0.2357410043478012
argue,persuade,6.23,0.3717482388019562
pursue,persuade,3.17,0.40596267580986023
accept,forgive,3.73,0.36027371883392334
do,quit,1.17,0.2981729209423065
investigate,examine,8.1,0.6823132038116455
discuss,explain,6.67,0.45618486404418945
owe,lend,2.32,0.3570617735385895
explore,discover,8.48,0.44243887066841125
complain,argue,4.8,0.5015400648117065
withdraw,reject,6.38,0.42251405119895935
keep,borrow,2.25,0.30781662464141846
beg,ask,6.0,0.37320536375045776
arrange,organize,8.27,0.4921084940433502
reduce,shrink,8.02,0.4133394658565521
speak,acknowledge,4.67,0.4564661979675293
give,borrow,2.22,0.29215601086616516
kill,defend,2.63,0.32141146063804626
disappear,shrink,5.8,0.49159443378448486
deliver,carry,3.88,0.5119438767433167
breathe,choke,1.37,0.2073061168193817
acknowledge,notify,5.3,0.2861691415309906
become,seem,2.63,0.4608222246170044
pretend,seem,4.68,0.42098909616470337
accomplish,become,4.0,0.20147766172885895
contemplate,think,8.82,0.2571069300174713
determine,predict,5.8,0.4745121896266937
please,entertain,5.0,0.31257951259613037
remain,retain,5.75,0.4439722001552582
pretend,portray,7.03,0.3081125020980835
forget,retain,0.63,0.12193785607814789
want,choose,4.78,0.6097550392150879
lose,get,0.77,0.5942140817642212
try,think,2.62,0.5149049758911133
become,appear,4.77,0.4382792115211487
leave,ignore,4.42,0.39132416248321533
accept,recommend,2.75,0.38890835642814636
leave,wander,3.57,0.2864476442337036
keep,give,1.05,0.5688111186027527
give,allow,5.15,0.6384313702583313
bring,send,2.97,0.4845716655254364
absorb,learn,5.48,0.3173544406890869
acquire,find,6.38,0.26881223917007446
leave,appear,0.97,0.4037434160709381
create,destroy,0.63,0.4274352788925171
begin,go,7.42,0.47492820024490356
get,buy,5.08,0.5267345309257507
collect,save,6.67,0.33796030282974243
replace,restore,5.73,0.36951300501823425
join,add,8.1,0.19311514496803284
join,marry,5.35,0.34559351205825806
accept,deliver,1.58,0.3331637978553772
attach,join,7.75,0.07883204519748688
put,hang,3.0,0.3062896132469177
go,sell,0.97,0.4472915828227997
communicate,pray,3.55,0.2511930763721466
give,steal,0.5,0.37656864523887634
add,build,4.92,0.3271219730377197
bring,restore,2.62,0.4888595640659332
comprehend,satisfy,2.55,0.23988226056098938
portray,decide,1.18,0.14596550166606903
organize,become,1.77,0.22275100648403168
give,know,0.88,0.603093683719635
say,verify,4.9,0.2582920491695404
cooperate,join,5.18,0.44046077132225037
arrange,require,0.98,0.23378507792949677
borrow,want,1.77,0.2816202938556671
investigate,pursue,7.15,0.3875546157360077
ignore,explore,0.4,0.23415419459342957
bring,complain,0.98,0.26468944549560547
enter,owe,0.68,0.02137139067053795
portray,notify,0.78,-0.019451063126325607
remind,sell,0.4,0.14897896349430084
absorb,possess,5.0,0.2606906294822693
join,acquire,2.85,0.28534573316574097
send,attend,1.67,0.3412189483642578
gather,attend,4.8,0.40643444657325745
absorb,withdraw,2.97,0.15507148206233978
attend,arrive,6.08,0.44171106815338135
