word1,word2,MEN,cos
brick,wall,37.0,0.6308045983314514
fishing,sailing,37.0,0.5728261470794678
grey,white,37.0,0.7097762823104858
orange,strawberry,37.0,0.5553709864616394
color,purple,37.0,0.6198269724845886
blossom,daisy,37.0,0.39485418796539307
hawk,owl,37.0,0.5535777807235718
exhibition,photography,37.0,0.5368003845214844
morning,night,37.0,0.8001633882522583
band,concert,37.0,0.5733664631843567
dress,shirt,37.0,0.6008931398391724
river,waterfall,37.0,0.6123619675636292
ceramic,tiles,36.0,0.5261803865432739
cloud,droplets,36.0,0.47540533542633057
exhibition,sculpture,36.0,0.5992550253868103
oak,twigs,36.0,0.5020475387573242
movie,television,36.0,0.5786862373352051
butterfly,hummingbird,36.0,0.6348125338554382
daisy,grass,36.0,0.4350390136241913
floor,marble,36.0,0.48143649101257324
canyon,river,36.0,0.613802433013916
decoration,interior,36.0,0.5414783954620361
flamingo,stork,36.0,0.5594083666801453
born,mother,36.0,0.5221893191337585
moon,sun,36.0,0.6621444821357727
musicians,sing,36.0,0.37729504704475403
green,red,36.0,0.8070839643478394
purple,white,36.0,0.6878936886787415
canine,pets,36.0,0.5402459502220154
morning,sleep,36.0,0.45893123745918274
weather,winter,36.0,0.566744863986969
sky,sunny,36.0,0.4616965651512146
jacket,socks,36.0,0.3868217170238495
blue,red,36.0,0.9138011932373047
green,grey,36.0,0.7246053814888
lily,petals,36.0,0.5316002368927002
blue,purple,36.0,0.8553686738014221
goose,mallard,36.0,0.5890482068061829
hotel,restaurant,36.0,0.7551714777946472
downtown,urban,36.0,0.5443288683891296
jean,skirt,36.0,0.4872487783432007
guy,people,36.0,0.48336949944496155
birthday,happy,36.0,0.37801387906074524
chicken,soup,36.0,0.5905256271362305
flying,wing,36.0,0.5482872128486633
door,room,36.0,0.6044920086860657
skyline,skyscraper,36.0,0.642521321773529
cheetah,giraffe,36.0,0.6135404706001282
feline,pets,36.0,0.5737220644950867
car,parking,36.0,0.5500422716140747
gull,mallard,36.0,0.6364793181419373
spring,winter,36.0,0.7631548047065735
daffodils,spring,36.0,0.4218497574329376
building,skyline,36.0,0.42562922835350037
salad,tomato,36.0,0.618549644947052
book,written,36.0,0.572479784488678
bucket,water,36.0,0.5481240749359131
lady,sexy,36.0,0.4617235064506531
ceiling,room,36.0,0.5373621582984924
puddle,rain,36.0,0.48076334595680237
costumes,outfit,36.0,0.5626115202903748
hill,scenery,36.0,0.4215012490749359
bacon,chicken,36.0,0.5940878987312317
dawn,night,36.0,0.6239524483680725
cocktail,restaurant,36.0,0.4828486442565918
daffodils,petals,36.0,0.5713979601860046
canyon,valley,36.0,0.7253484129905701
brick,house,36.0,0.5409452319145203
band,rock,36.0,0.5582454800605774
book,illustrations,36.0,0.5284872055053711
desk,sitting,36.0,0.48933058977127075
bright,sky,36.0,0.5032203793525696
autumn,sunny,36.0,0.45493289828300476
colour,yellow,36.0,0.6469883322715759
cold,weather,36.0,0.5802446603775024
blue,green,36.0,0.8072767853736877
glittering,sunlight,36.0,0.4125502407550812
dripping,water,36.0,0.5147468447685242
day,misty,36.0,0.3844120502471924
food,noodles,36.0,0.4706985354423523
goats,milk,36.0,0.49850255250930786
pink,yellow,36.0,0.8327111601829529
floor,interior,36.0,0.46992045640945435
black,purple,36.0,0.6726973056793213
door,window,36.0,0.6737551689147949
city,skyline,36.0,0.5765062570571899
born,living,35.0,0.5089583396911621
art,work,35.0,0.5851126313209534
pink,violet,35.0,0.6572502851486206
bath,room,35.0,0.543745219707489
dew,rain,35.0,0.5259833931922913
boys,girls,35.0,0.9181684255599976
canyon,mountain,35.0,0.6402367949485779
white,yellow,35.0,0.744024932384491
colour,shade,35.0,0.6226097345352173
banana,cherry,35.0,0.5168764591217041
mammals,rodents,35.0,0.6416297554969788
explosion,fire,35.0,0.6172744631767273
shore,swim,35.0,0.511474609375
cloud,misty,35.0,0.5321171879768372
sitting,stand,35.0,0.5948662161827087
glittering,gold,35.0,0.5731139779090881
black,white,35.0,0.9345934987068176
light,neon,35.0,0.459669828414917
machine,washing,35.0,0.4720098376274109
coffee,dinner,35.0,0.4838098883628845
feathers,flamingo,35.0,0.4183933138847351
downtown,sidewalk,35.0,0.5556435585021973
cooking,eat,35.0,0.4728764593601227
feline,paws,35.0,0.5243957042694092
crow,gull,35.0,0.5781405568122864
festival,music,35.0,0.5485206842422485
dirt,road,35.0,0.5051782727241516
gull,pelican,35.0,0.6011325120925903
carrots,tomato,35.0,0.4418487250804901
blossom,tree,35.0,0.5316765904426575
restaurant,shop,35.0,0.6630597710609436
cherry,grapes,35.0,0.4700797200202942
automobile,racing,35.0,0.512351393699646
jazz,piano,35.0,0.5845345854759216
hawk,pelican,35.0,0.46334877610206604
baseball,played,35.0,0.41184866428375244
bloom,plant,35.0,0.5280066728591919
ceiling,wall,35.0,0.6155498027801514
beef,potatoes,35.0,0.5635564923286438
breakfast,restaurant,35.0,0.5310156345367432
black,colour,35.0,0.5849002003669739
bright,glittering,35.0,0.625846803188324
hummingbird,nest,35.0,0.4752841591835022
feline,whiskers,35.0,0.488937109708786
beach,holiday,35.0,0.5017677545547485
sailing,shore,35.0,0.5454362630844116
design,graphic,35.0,0.5903395414352417
music,track,35.0,0.46462157368659973
air,cold,35.0,0.4814859628677368
dessert,eat,35.0,0.5094236135482788
chocolate,strawberry,35.0,0.5610589981079102
dinner,night,35.0,0.5757976770401001
dusk,sunrise,35.0,0.6628905534744263
boat,sunk,35.0,0.4383026361465454
beef,cooking,35.0,0.4736555814743042
jacket,jean,35.0,0.5491904616355896
computer,lab,35.0,0.5737767219543457
downtown,skyline,35.0,0.5682608485221863
fun,game,35.0,0.5048065185546875
ivy,tree,35.0,0.39372384548187256
nest,wasp,35.0,0.5527393817901611
garden,pumpkin,35.0,0.48720791935920715
curled,haircut,35.0,0.3623760938644409
eat,meat,35.0,0.5896944403648376
outfit,skirt,35.0,0.5352725982666016
bacon,beef,35.0,0.580905020236969
skyscraper,tower,35.0,0.6545825004577637
splash,washing,35.0,0.4123589098453522
daffodils,foliage,34.0,0.4659790098667145
garden,patio,34.0,0.5729806423187256
metro,subway,34.0,0.6389588117599487
beach,scenery,34.0,0.4185769855976105
photographer,wedding,34.0,0.4222564399242401
floor,room,34.0,0.6579098105430603
purple,yellow,34.0,0.8525814414024353
guitar,sing,34.0,0.40478602051734924
petals,yellow,34.0,0.433824360370636
beads,necklace,34.0,0.6013036370277405
black,brown,34.0,0.769342303276062
dessert,strawberry,34.0,0.4780631959438324
beef,lamb,34.0,0.5999497175216675
bread,potatoes,34.0,0.5014076232910156
fishing,harbour,34.0,0.45858216285705566
pug,terrier,34.0,0.6562268733978271
evening,time,34.0,0.5302047729492188
office,table,34.0,0.42269062995910645
cat,licking,34.0,0.4154820740222931
building,interior,34.0,0.5579978227615356
crochet,stitches,34.0,0.440128356218338
spring,sunshine,34.0,0.40912625193595886
concert,jazz,34.0,0.47125059366226196
cooking,soup,34.0,0.5347372889518738
shade,sun,34.0,0.6314470767974854
tall,tower,34.0,0.46781015396118164
pepper,salad,34.0,0.4603481888771057
strawberry,tomato,34.0,0.7041964530944824
fruit,peel,34.0,0.5185043811798096
scenery,skyline,34.0,0.5044660568237305
green,yellow,34.0,0.820204496383667
brown,orange,34.0,0.7100867033004761
colour,orange,34.0,0.6160232424736023
harbour,ship,34.0,0.5669223666191101
violet,yellow,34.0,0.6338860988616943
sports,swimming,34.0,0.5616281628608704
friends,happy,34.0,0.45952364802360535
blue,pink,34.0,0.8312211632728577
blossom,orange,34.0,0.4498545229434967
rail,station,34.0,0.5548988580703735
potatoes,salad,34.0,0.5061959624290466
interior,wall,34.0,0.49181902408599854
hawk,hummingbird,34.0,0.5066343545913696
cliff,coast,34.0,0.48842930793762207
feathers,wing,34.0,0.40968525409698486
brown,yellow,34.0,0.7853543162345886
raspberry,sweet,34.0,0.5265174508094788
concert,sing,34.0,0.4416285455226898
art,craft,34.0,0.6083596348762512
bloom,foliage,34.0,0.5463742613792419
chicken,rice,34.0,0.5755950212478638
cherry,orange,34.0,0.49274587631225586
blossom,fruit,34.0,0.5943298935890198
animals,wild,34.0,0.5450267791748047
line,railway,34.0,0.6123794913291931
roof,tiles,34.0,0.45317739248275757
concert,piano,34.0,0.5090103149414062
potatoes,rice,34.0,0.5893545746803284
cloud,sunshine,34.0,0.5229921936988831
marble,statue,34.0,0.6187191605567932
frozen,meat,34.0,0.5018500685691833
band,punk,34.0,0.5987361073493958
insects,reptiles,34.0,0.6211784482002258
building,staircase,34.0,0.49398648738861084
bed,breakfast,34.0,0.6306329965591431
bloom,lily,34.0,0.4791106581687927
blonde,girls,34.0,0.4369787275791168
jean,outfit,34.0,0.42351391911506653
bread,cooking,34.0,0.4351973831653595
flowers,violet,34.0,0.47111985087394714
peel,skin,34.0,0.5199769735336304
dessert,diner,34.0,0.5036424994468689
art,exhibition,34.0,0.6543041467666626
jacket,shirt,34.0,0.6886242628097534
brown,purple,34.0,0.7408840656280518
floor,patio,34.0,0.5002666115760803
downtown,highway,34.0,0.52963787317276
purple,red,34.0,0.8220205903053284
dragonfly,frog,33.0,0.5543326735496521
mammals,monkeys,33.0,0.5306313633918762
mist,morning,33.0,0.38301903009414673
feathers,gull,33.0,0.33610010147094727
gull,stork,33.0,0.5438160300254822
dusk,morning,33.0,0.4953594207763672
guitar,played,33.0,0.4054561257362366
bloom,violet,33.0,0.4702683091163635
mallard,stork,33.0,0.5518274307250977
band,piano,33.0,0.38868585228919983
glittering,sky,33.0,0.4821333587169647
orange,pink,33.0,0.7859289646148682
potatoes,soup,33.0,0.4737623631954193
grey,violet,33.0,0.5475027561187744
construction,demolition,33.0,0.6575799584388733
scenery,valley,33.0,0.41709062457084656
morning,sky,33.0,0.3471645712852478
beach,cliff,33.0,0.553816556930542
storm,tropical,33.0,0.457733690738678
black,pink,33.0,0.6564221382141113
hat,jacket,33.0,0.5970069169998169
dragonfly,hummingbird,33.0,0.6428204774856567
pink,white,33.0,0.6995142102241516
blue,yellow,33.0,0.8668684959411621
cold,hot,33.0,0.7388967275619507
flowers,pink,33.0,0.4798939526081085
bright,star,33.0,0.4664113521575928
restaurant,sushi,33.0,0.5594170689582825
guitar,keyboard,33.0,0.600877583026886
diner,sushi,33.0,0.4781888723373413
furniture,room,33.0,0.538783073425293
desert,scenery,33.0,0.43191859126091003
cafe,dinner,33.0,0.4828396141529083
bakery,cafe,33.0,0.6623415946960449
flamingo,pelican,33.0,0.6233804225921631
salad,sandwich,33.0,0.6006743907928467
bright,dark,33.0,0.6857076287269592
building,floor,33.0,0.5599715709686279
bacon,eat,33.0,0.4599875509738922
apartment,floor,33.0,0.4998098909854889
railway,underground,33.0,0.5059102177619934
lips,smile,33.0,0.5003005266189575
fungi,plant,33.0,0.4712778329849243
breakfast,diner,33.0,0.5205721855163574
feathers,pelican,33.0,0.33964627981185913
bath,hot,33.0,0.4849637746810913
arch,roof,33.0,0.5324519872665405
game,match,33.0,0.5749081969261169
metro,rail,33.0,0.6046856045722961
decoration,wood,33.0,0.47121429443359375
building,demolition,33.0,0.572760820388794
art,collage,33.0,0.533124566078186
ship,sunk,33.0,0.5322892665863037
grey,purple,33.0,0.7247133255004883
garden,lawn,33.0,0.7028411030769348
orange,violet,33.0,0.612082839012146
ivy,oak,33.0,0.4795837998390198
dog,licking,33.0,0.4721527397632599
dawn,sunny,33.0,0.4219706058502197
fun,kids,33.0,0.538948118686676
lunch,restaurant,33.0,0.5615687370300293
metro,underground,33.0,0.4704660475254059
eat,strawberry,33.0,0.3695853054523468
foliage,rose,33.0,0.3607967793941498
evening,sleep,33.0,0.42644044756889343
construction,interior,33.0,0.5005767941474915
weather,wet,33.0,0.5320348739624023
fruit,nuts,33.0,0.5306771397590637
car,park,33.0,0.5930523872375488
ink,pencil,32.0,0.6466026306152344
frost,wet,32.0,0.449326753616333
mural,work,32.0,0.48782771825790405
berry,blossom,32.0,0.5186678767204285
decoration,lighting,32.0,0.46216556429862976
man,muscle,32.0,0.40192025899887085
dripping,puddle,32.0,0.5410638451576233
porch,stairs,32.0,0.5180168151855469
brown,red,32.0,0.7464528679847717
iron,rusty,32.0,0.4924146831035614
apartment,bedroom,32.0,0.6962607502937317
foliage,lily,32.0,0.3950537145137787
face,happy,32.0,0.3647989332675934
airport,traffic,32.0,0.4587740898132324
rain,wind,32.0,0.6171020269393921
handwriting,sketch,32.0,0.4217474162578583
city,living,32.0,0.4643150866031647
rain,sunny,32.0,0.46502020955085754
blonde,haircut,32.0,0.4973151683807373
abandoned,ruins,32.0,0.5320035219192505
black,yellow,32.0,0.7093513011932373
bacon,cooking,32.0,0.47210729122161865
dragonfly,pond,32.0,0.425493448972702
ceiling,staircase,32.0,0.5870025753974915
morning,time,32.0,0.5163062810897827
potatoes,sweet,32.0,0.4543435573577881
day,sunny,32.0,0.44819509983062744
hotel,house,32.0,0.581744909286499
guy,haircut,32.0,0.4390581548213959
mud,sand,32.0,0.6793639659881592
staircase,wall,32.0,0.5718948245048523
brown,white,32.0,0.7873693108558655
dinner,sitting,32.0,0.43684619665145874
evening,morning,32.0,0.8702800869941711
bench,sitting,32.0,0.571959376335144
hummingbird,pelican,32.0,0.5081211924552917
bike,chopper,32.0,0.527366042137146
foliage,tulip,32.0,0.4014507234096527
bar,cafe,32.0,0.5203679203987122
autumn,sunshine,32.0,0.42693769931793213
potatoes,tomato,32.0,0.5942800045013428
scenery,trail,32.0,0.39276304841041565
jacket,skirt,32.0,0.5760726928710938
construction,skyscraper,32.0,0.47863680124282837
chicken,lamb,32.0,0.6222397089004517
grey,orange,32.0,0.6726322174072266
bikini,lake,32.0,0.33532780408859253
carrots,soup,32.0,0.4127616882324219
bar,diner,32.0,0.5155926942825317
dessert,frozen,32.0,0.42178666591644287
cooking,diner,32.0,0.41199570894241333
violet,white,32.0,0.5617656707763672
apple,dessert,32.0,0.4757797122001648
cooking,noodles,32.0,0.42135733366012573
born,son,32.0,0.5006879568099976
insects,lizard,32.0,0.4130721688270569
foliage,twigs,32.0,0.6180737018585205
outdoor,pool,32.0,0.42539548873901367
morning,sunset,32.0,0.49543049931526184
escalator,subway,32.0,0.5634779930114746
bacon,soup,32.0,0.46619468927383423
berry,sweet,32.0,0.5061484575271606
grey,pink,32.0,0.7108743190765381
rain,sunshine,32.0,0.622275173664093
game,played,32.0,0.5401636362075806
cocktail,dinner,32.0,0.5424387454986572
building,concrete,32.0,0.531731367111206
street,town,32.0,0.598461925983429
friends,love,32.0,0.5089207887649536
festival,musicians,32.0,0.41657960414886475
berry,twigs,32.0,0.36460256576538086
ball,dropped,31.0,0.4174060523509979
black,violet,31.0,0.5426973700523376
hawk,wild,31.0,0.3624500632286072
cooking,salad,31.0,0.47631654143333435
floor,staircase,31.0,0.5846991539001465
lawn,patio,31.0,0.5866865515708923
guy,sports,31.0,0.3696778416633606
blossom,purple,31.0,0.4434303939342499
cold,rain,31.0,0.5344862341880798
reptiles,wild,31.0,0.40875956416130066
glittering,sunshine,31.0,0.5148228406906128
room,staircase,31.0,0.5486516356468201
mammals,wild,31.0,0.4173932373523712
interior,painted,31.0,0.44012606143951416
forest,frog,31.0,0.42605525255203247
ceiling,window,31.0,0.5372506976127625
coast,sailing,31.0,0.4963131248950958
relaxed,sitting,31.0,0.41437527537345886
fungi,moss,31.0,0.5441378355026245
interior,staircase,31.0,0.4422219395637512
bride,photographer,31.0,0.39709246158599854
dirt,racing,31.0,0.39695557951927185
frozen,raspberry,31.0,0.3652947247028351
boys,school,31.0,0.5624538660049438
brown,violet,31.0,0.5694581270217896
played,stadium,31.0,0.37188392877578735
chapel,graveyard,31.0,0.5837971568107605
dew,frost,31.0,0.5236192941665649
dark,grey,31.0,0.7145142555236816
desert,mountain,31.0,0.5795937776565552
berry,purple,31.0,0.48518726229667664
collage,illustrations,31.0,0.4131595194339752
cold,wet,31.0,0.6899120807647705
burger,cooking,31.0,0.41296860575675964
day,evening,31.0,0.7429713606834412
jean,shirt,31.0,0.5048401355743408
blue,white,31.0,0.7529581785202026
giraffe,lion,31.0,0.6050786375999451
dandelion,foliage,31.0,0.45083698630332947
birds,reptiles,31.0,0.6403384804725647
bathroom,floor,31.0,0.539494514465332
love,smile,31.0,0.4508010745048523
small,village,31.0,0.4240941107273102
hat,jean,31.0,0.3697527050971985
bright,orange,31.0,0.5666362047195435
buds,fruit,31.0,0.48440396785736084
fell,tears,31.0,0.39133569598197937
food,fruit,31.0,0.5154927372932434
red,white,31.0,0.7339187860488892
collage,exhibition,31.0,0.4138721823692322
orange,raspberry,31.0,0.5680980086326599
hat,outfit,31.0,0.5249784588813782
hockey,played,31.0,0.358547180891037
berry,eat,31.0,0.3706665635108948
bag,pillow,31.0,0.5258614420890808
bread,salad,31.0,0.4453646242618561
bathroom,ceiling,31.0,0.44798165559768677
bacon,burger,31.0,0.5704703330993652
ceramic,floor,31.0,0.33403897285461426
fun,relaxed,31.0,0.49692460894584656
dawn,misty,31.0,0.4669349193572998
hot,weather,31.0,0.5008571743965149
pepper,potatoes,31.0,0.4603135883808136
pink,red,31.0,0.8044795393943787
interior,roof,31.0,0.5095232725143433
cute,kids,31.0,0.4582768678665161
vine,wine,31.0,0.5619539022445679
skyline,tower,31.0,0.5572990775108337
pets,terrier,31.0,0.37205299735069275
girls,sexy,31.0,0.4335675537586212
downtown,subway,31.0,0.531906247138977
jump,leg,31.0,0.42536789178848267
dessert,salad,31.0,0.5769861340522766
shirt,socks,31.0,0.4566735029220581
exhibition,painting,31.0,0.5540323853492737
boardwalk,trail,31.0,0.4708262085914612
apple,blossom,31.0,0.5132148861885071
hawk,mallard,31.0,0.4492742121219635
hand,stand,31.0,0.5836992263793945
flowers,yellow,31.0,0.4341352880001068
floor,porch,31.0,0.4933387339115143
dripping,washing,31.0,0.5234286785125732
foliage,ivy,31.0,0.433097243309021
cliff,waterfall,30.0,0.5660913586616516
foliage,fruit,30.0,0.5469661951065063
orange,white,30.0,0.6572332978248596
station,underground,30.0,0.4624682366847992
foliage,yellow,30.0,0.4094240665435791
dude,friends,30.0,0.39890238642692566
forest,tropical,30.0,0.5340548157691956
rain,sun,30.0,0.531955361366272
belly,dance,30.0,0.4925287365913391
man,sexy,30.0,0.4557374119758606
colorful,outfit,30.0,0.3755437135696411
reptiles,rodents,30.0,0.5849123001098633
burger,salad,30.0,0.5629864931106567
fruit,sweet,30.0,0.5371177196502686
flamingo,mallard,30.0,0.5435791611671448
garage,kitchen,30.0,0.5934718251228333
roof,stairs,30.0,0.5095043182373047
club,hockey,30.0,0.4783190190792084
house,staircase,30.0,0.5215851068496704
feel,kiss,30.0,0.34577980637550354
bright,red,30.0,0.5888606309890747
lake,valley,30.0,0.5982269048690796
door,patio,30.0,0.4713953733444214
apartment,kitchen,30.0,0.5617817640304565
grey,yellow,30.0,0.7495535016059875
chicken,salad,30.0,0.5714476108551025
punk,rock,30.0,0.6467599868774414
bloom,twigs,30.0,0.3116561770439148
blonde,wig,30.0,0.5120471119880676
cold,water,30.0,0.47689178586006165
blurred,lens,30.0,0.33407989144325256
door,porch,30.0,0.5751972794532776
foliage,orchids,30.0,0.47381067276000977
door,interior,30.0,0.43358027935028076
female,makeup,30.0,0.3715895414352417
cloud,sunlight,30.0,0.436961829662323
beach,pebbles,30.0,0.4280884563922882
bright,yellow,30.0,0.5976957082748413
bed,floor,30.0,0.5504398345947266
cherry,dessert,30.0,0.41780203580856323
misty,sunrise,30.0,0.43455770611763
dark,shade,30.0,0.6162781119346619
railroad,underground,30.0,0.46493440866470337
cafe,donut,30.0,0.44972196221351624
musicians,punk,30.0,0.40445828437805176
memorial,people,30.0,0.2791851758956909
stop,time,30.0,0.5405113101005554
glittering,star,30.0,0.4703581929206848
fun,idea,30.0,0.4708154499530792
band,uniform,30.0,0.3781506419181824
insects,plant,30.0,0.4377059042453766
bedroom,kitchen,30.0,0.7049063444137573
harbour,scenery,30.0,0.3952708840370178
collage,painting,30.0,0.5226271152496338
mist,sky,30.0,0.532219648361206
dawn,sunshine,30.0,0.4840549826622009
costumes,shirt,30.0,0.43261638283729553
mud,water,30.0,0.5633153915405273
blossom,violet,30.0,0.4529590904712677
fishing,shore,30.0,0.4772404432296753
cloud,sunny,30.0,0.43041712045669556
shade,sunlight,30.0,0.617214024066925
friends,smile,30.0,0.3387793302536011
bacon,salad,30.0,0.5033250451087952
pod,round,30.0,0.3275306224822998
flowers,fruit,30.0,0.5765141844749451
abstract,museum,30.0,0.32781994342803955
door,stairs,30.0,0.5604910850524902
feet,tall,30.0,0.4638962745666504
cooking,fruit,30.0,0.35945916175842285
burger,soup,30.0,0.4770362079143524
match,played,30.0,0.4512459635734558
cattle,goats,29.0,0.6487736701965332
camera,theatre,29.0,0.4211364984512329
flowers,wild,29.0,0.41575223207473755
licking,lips,29.0,0.46863311529159546
lunch,tea,29.0,0.5543360114097595
berry,dessert,29.0,0.45733752846717834
downtown,shopping,29.0,0.5265178680419922
kitchen,washing,29.0,0.5071671009063721
petals,twigs,29.0,0.46453291177749634
happy,kids,29.0,0.4307050406932831
amphibians,birds,29.0,0.616219162940979
cold,sunny,29.0,0.59087735414505
meat,soup,29.0,0.5178179144859314
camel,desert,29.0,0.522625207901001
foliage,shade,29.0,0.5855618715286255
restaurant,room,29.0,0.5179490447044373
couple,family,29.0,0.5363437533378601
birds,mammals,29.0,0.717998206615448
arch,porch,29.0,0.4783933460712433
kitty,licking,29.0,0.3969816565513611
blossom,ivy,29.0,0.3463030159473419
grey,red,29.0,0.7383183240890503
bright,pink,29.0,0.5536573529243469
bay,cliff,29.0,0.47387033700942993
door,staircase,29.0,0.5729609131813049
chess,toys,29.0,0.36090099811553955
gull,hummingbird,29.0,0.5178303718566895
beauty,peacock,29.0,0.40981966257095337
boardwalk,park,29.0,0.5409741401672363
city,ruins,29.0,0.4897867441177368
bay,swim,29.0,0.3470425605773926
daisy,foliage,29.0,0.30009278655052185
apartment,bathroom,29.0,0.6079972982406616
flowers,purple,29.0,0.4898526966571808
hill,path,29.0,0.449136883020401
match,stadium,29.0,0.48028087615966797
monument,ruins,29.0,0.567505419254303
dark,white,29.0,0.602649450302124
ancient,city,29.0,0.48100563883781433
licking,puppy,29.0,0.45460519194602966
metal,punk,29.0,0.5347256064414978
hotel,relaxed,29.0,0.2995869219303131
nuts,sunflower,29.0,0.3833703398704529
hot,wet,29.0,0.66854327917099
glass,vinyl,29.0,0.45021429657936096
foliage,moss,29.0,0.5399618744850159
coast,scenery,29.0,0.4138126075267792
bacon,bread,29.0,0.5107533931732178
brick,roof,29.0,0.5831102132797241
wet,winter,29.0,0.4571748375892639
dark,silhouette,29.0,0.4607233703136444
bacon,dessert,29.0,0.39006221294403076
floor,stairs,29.0,0.5928108096122742
day,lunch,29.0,0.5363743305206299
line,lunch,29.0,0.38517993688583374
room,sitting,29.0,0.47518059611320496
interior,outdoor,29.0,0.49235889315605164
shirt,white,29.0,0.4555111229419708
licking,paws,29.0,0.53272545337677
brown,pink,29.0,0.7265413403511047
friends,fun,29.0,0.4254741370677948
city,downtown,29.0,0.7178813219070435
pool,relaxed,28.0,0.30462926626205444
birds,dragonfly,28.0,0.4800657331943512
bacon,tomato,28.0,0.42296335101127625
dandelion,seed,28.0,0.5372829437255859
purple,shade,28.0,0.5803079009056091
bacon,pepper,28.0,0.4236971139907837
dark,purple,28.0,0.5943698287010193
door,floor,28.0,0.5570557117462158
sidewalk,street,28.0,0.7262364029884338
bacon,sandwich,28.0,0.5923587679862976
petals,pink,28.0,0.4844566583633423
colour,dark,28.0,0.5346043705940247
brick,staircase,28.0,0.4295973479747772
fog,sunny,28.0,0.3956568241119385
valley,waterfall,28.0,0.5251258015632629
rice,soup,28.0,0.5400683879852295
patio,pool,28.0,0.4862387180328369
patio,sitting,28.0,0.4321182370185852
river,scenery,28.0,0.4296165704727173
beard,blonde,28.0,0.41551217436790466
nest,stork,28.0,0.490481436252594
carrots,pepper,28.0,0.36908602714538574
collage,painted,28.0,0.4266297519207001
jump,swimming,28.0,0.4407731592655182
chapel,gravestone,28.0,0.5031042098999023
feel,smile,28.0,0.40119341015815735
flag,stripes,28.0,0.4854113757610321
harbour,town,28.0,0.5416842103004456
guitar,punk,28.0,0.46347761154174805
scenery,sunny,28.0,0.3911844789981842
christmas,valentine,28.0,0.46859750151634216
bloom,pink,28.0,0.46136215329170227
born,daughter,28.0,0.49635881185531616
insects,rodents,28.0,0.6662113666534424
bedroom,floor,28.0,0.5377775430679321
stairs,wall,28.0,0.5139769911766052
chapel,ruins,28.0,0.5008696913719177
beef,tomato,28.0,0.4532809555530548
doodle,scratch,28.0,0.44405585527420044
daffodils,purple,28.0,0.4864791929721832
lake,scenery,28.0,0.40916168689727783
roof,staircase,28.0,0.5512024760246277
boys,living,28.0,0.31965410709381104
chain,store,28.0,0.5533771514892578
coast,hill,28.0,0.4974716305732727
mushrooms,pepper,28.0,0.4345838129520416
porch,window,28.0,0.5611585974693298
hot,water,28.0,0.48010820150375366
socks,white,28.0,0.33538252115249634
arch,bridge,28.0,0.5839045643806458
dessert,raspberry,28.0,0.4992193281650543
brick,ceiling,28.0,0.4358423352241516
scenery,sunshine,28.0,0.376746267080307
city,square,28.0,0.4442415237426758
stand,walk,28.0,0.5781666040420532
evening,fun,28.0,0.4290318489074707
happy,sexy,28.0,0.472450315952301
burger,mac,28.0,0.40755513310432434
painted,sculpture,28.0,0.5199598073959351
misty,morning,28.0,0.41189712285995483
frost,rain,28.0,0.5681009888648987
color,shade,28.0,0.5949157476425171
bacon,potatoes,28.0,0.5229620337486267
patio,stairs,28.0,0.3834668695926666
hot,washing,27.0,0.3948025107383728
button,stickers,27.0,0.35138487815856934
cute,happy,27.0,0.5250193476676941
happy,tears,27.0,0.3523849844932556
pepper,soup,27.0,0.45524707436561584
alley,racing,27.0,0.35787972807884216
smile,tears,27.0,0.47558775544166565
train,underground,27.0,0.40987786650657654
blonde,curled,27.0,0.3989312946796417
flamingo,mammals,27.0,0.4008423984050751
porch,staircase,27.0,0.5537261962890625
ford,river,27.0,0.5936529636383057
room,stairs,27.0,0.5296153426170349
face,glittering,27.0,0.37730348110198975
nest,reptiles,27.0,0.32132264971733093
sailing,sunk,27.0,0.41767698526382446
floor,kitchen,27.0,0.5323415398597717
cottage,garden,27.0,0.6090760231018066
day,weather,27.0,0.43866804242134094
amphibians,insects,27.0,0.5812668800354004
eat,sweet,27.0,0.4161212742328644
pregnant,round,27.0,0.2794506847858429
brown,feathers,27.0,0.34578198194503784
bed,sitting,27.0,0.4763399064540863
bike,rally,27.0,0.3892117142677307
apartment,patio,27.0,0.42418572306632996
cooking,dessert,27.0,0.5301176905632019
lily,purple,27.0,0.4872376024723053
kitchen,patio,27.0,0.5080848336219788
line,subway,27.0,0.5050788521766663
breakfast,room,27.0,0.4842138886451721
gull,reptiles,27.0,0.2914656102657318
dirty,rusty,27.0,0.5803344249725342
bath,bedroom,27.0,0.567006528377533
cottage,patio,27.0,0.4031311571598053
misty,sunshine,27.0,0.5078707337379456
band,metal,27.0,0.5186075568199158
skyline,tall,27.0,0.36189767718315125
berry,foliage,27.0,0.4358256161212921
mushrooms,salad,27.0,0.42895597219467163
abandoned,soldiers,27.0,0.3036433160305023
bath,kitchen,27.0,0.5822805166244507
sitting,stop,27.0,0.37298187613487244
outdoor,swimming,27.0,0.5170985460281372
ruins,stone,27.0,0.4898267686367035
building,sidewalk,27.0,0.49869224429130554
fell,stop,27.0,0.3243158757686615
cloud,ripples,27.0,0.4437379240989685
cliff,scenery,27.0,0.40501976013183594
salad,strawberry,27.0,0.5292365550994873
graveyard,ruins,27.0,0.5278969407081604
pepper,tomato,27.0,0.5935689210891724
line,metro,27.0,0.49717023968696594
birds,wild,27.0,0.4877192974090576
hill,road,27.0,0.6269512176513672
