word1,word2,SimLex,cos
hymn,conquest,0.68,0.16874592006206512
endurance,band,0.4,0.08758378028869629
jail,choice,1.08,0.2587917149066925
condition,boy,0.48,0.30288800597190857
flower,endurance,0.4,0.06957947462797165
hole,agreement,0.3,0.19970013201236725
doctor,temper,0.48,0.11998001486063004
fraternity,door,0.68,0.11513636261224747
task,woman,0.68,0.32826730608940125
fraternity,baseball,0.88,0.25538045167922974
cent,size,0.4,0.2528792917728424
presence,door,0.48,0.3337736129760742
mouse,management,0.48,0.20287363231182098
task,highway,0.48,0.2377859652042389
liquor,century,0.4,0.17831569910049438
task,straw,0.68,0.2193634957075119
island,task,0.3,0.34999731183052063
night,chapter,0.48,0.3704017698764801
pollution,president,0.68,0.2025366574525833
gun,trick,0.48,0.28011924028396606
bath,trick,0.58,0.26726657152175903
diet,apple,1.18,0.32914936542510986
cent,wife,0.58,0.27243298292160034
chapter,tail,0.3,0.28273969888687134
course,stomach,0.58,0.34323811531066895
hymn,straw,0.4,0.12593288719654083
dentist,colonel,0.4,0.10221085697412491
wife,straw,0.4,0.1926840841770172
hole,wife,0.68,0.3951079547405243
pupil,president,0.78,0.1403128206729889
bath,wife,0.48,0.3869148790836334
people,cent,0.48,0.32452884316444397
formula,log,1.77,0.057018354535102844
woman,fur,0.58,0.2938191890716553
apple,sunshine,0.58,0.18389521539211273
gun,dawn,1.18,0.16838040947914124
meal,waist,0.98,0.21977703273296356
camera,president,0.48,0.1921834796667099
liquor,band,0.68,0.15155594050884247
stomach,vein,2.35,0.2848077416419983
gun,fur,0.3,0.3408133089542389
couch,baseball,0.88,0.30127379298210144
worker,camera,0.68,0.20336145162582397
deck,mouse,0.48,0.2837221324443817
rice,boy,0.4,0.33296945691108704
people,gun,0.68,0.4497242867946625
cliff,tail,0.3,0.19189494848251343
ankle,window,0.3,0.29304689168930054
princess,island,0.3,0.3294171392917633
container,mouse,0.3,0.22490762174129486
wagon,container,2.65,0.20035208761692047
people,balloon,0.48,0.2744256258010864
dollar,people,0.4,0.3799491822719574
bath,balloon,0.4,0.3024538457393646
stomach,bedroom,0.4,0.2767118513584137
bicycle,bedroom,0.4,0.3204040229320526
log,bath,0.4,0.30783119797706604
bowl,tail,0.48,0.24098052084445953
go,come,2.42,0.7196117639541626
take,steal,6.18,0.6142578721046448
listen,hear,8.17,0.8009301424026489
think,rationalize,8.25,0.1265689879655838
occur,happen,9.32,0.566563069820404
vanish,disappear,9.8,0.5800674557685852
multiply,divide,1.75,0.47745171189308167
plead,beg,9.08,0.3445442318916321
begin,originate,8.2,0.267138808965683
protect,defend,9.13,0.6737282872200012
kill,destroy,5.9,0.6366518139839172
create,make,8.72,0.6381003856658936
accept,reject,0.83,0.6285056471824646
ignore,avoid,6.87,0.48753082752227783
carry,bring,5.8,0.6426146626472473
leave,enter,0.95,0.44864651560783386
choose,elect,7.62,0.34354716539382935
lose,fail,7.33,0.5470455884933472
encourage,discourage,1.58,0.5266327857971191
achieve,accomplish,8.57,0.6852642297744751
make,construct,8.33,0.24835026264190674
listen,obey,4.93,0.31729403138160706
inform,notify,9.25,0.42096954584121704
receive,give,1.47,0.6398887038230896
borrow,beg,2.62,0.4391426146030426
take,obtain,7.1,0.3524400591850281
advise,recommend,8.1,0.5523198843002319
imitate,portray,6.75,0.46187329292297363
win,succeed,7.9,0.32221493124961853
think,decide,5.13,0.5401298999786377
greet,meet,6.17,0.6900279521942139
agree,argue,0.77,0.539675235748291
enjoy,entertain,5.92,0.358426034450531
destroy,make,1.6,0.47837549448013306
save,protect,6.58,0.5721654891967773
give,lend,7.22,0.5132331848144531
understand,know,7.47,0.8296926021575928
take,receive,5.08,0.5052576065063477
accept,acknowledge,6.88,0.5391960740089417
decide,choose,8.87,0.6500611901283264
accept,believe,6.75,0.4975966215133667
keep,possess,8.27,0.2463184893131256
roam,wander,8.83,0.5114816427230835
succeed,fail,0.83,0.500715434551239
spend,save,0.55,0.5444376468658447
leave,go,7.63,0.7164102792739868
come,attend,8.1,0.4244060218334198
know,believe,5.5,0.7059405446052551
gather,meet,7.3,0.3417707681655884
make,earn,7.62,0.46132028102874756
forget,ignore,3.07,0.5802773237228394
multiply,add,2.7,0.3527662754058838
shrink,grow,0.23,0.4268959164619446
arrive,leave,1.33,0.41980037093162537
succeed,try,3.98,0.47455817461013794
accept,deny,1.75,0.6409012079238892
arrive,come,7.05,0.44946572184562683
agree,differ,1.05,0.39182645082473755
send,receive,1.08,0.6355314254760742
win,dominate,5.68,0.4643505811691284
add,divide,2.3,0.33063146471977234
kill,choke,4.92,0.4634104073047638
acquire,get,8.82,0.29787585139274597
participate,join,7.7,0.5903466939926147
leave,remain,2.53,0.5396082401275635
go,enter,4.0,0.4546487033367157
take,carry,5.23,0.5954689383506775
forget,learn,1.18,0.6953657865524292
appoint,elect,8.17,0.4928363561630249
engage,marry,5.43,0.290925532579422
ask,pray,3.72,0.44914934039115906
go,send,3.75,0.55113285779953
take,deliver,4.37,0.47097545862197876
speak,hear,3.02,0.6835947036743164
analyze,evaluate,8.03,0.5894574522972107
argue,rationalize,4.2,0.2559708058834076
lose,keep,1.05,0.555957555770874
compare,analyze,8.1,0.3043695390224457
go,allow,3.62,0.47746914625167847
take,possess,7.2,0.2923216223716736
learn,listen,3.88,0.6396051049232483
destroy,construct,0.92,0.3635414242744446
create,build,8.48,0.7157227993011475
steal,buy,1.13,0.5799540877342224
kill,hang,4.45,0.4536631405353546
forget,know,0.92,0.777639627456665
create,imagine,5.13,0.40046724677085876
do,happen,4.23,0.5364787578582764
win,accomplish,7.85,0.27065327763557434
give,deny,1.43,0.4766665995121002
deserve,earn,5.8,0.4745852053165436
get,put,1.98,0.7788161039352417
locate,find,8.73,0.5073990821838379
appear,attend,6.28,0.40199872851371765
know,comprehend,7.63,0.3550718128681183
pretend,imagine,8.47,0.507118821144104
satisfy,please,7.67,0.2499287873506546
cherish,keep,4.85,0.36113548278808594
argue,differ,5.15,0.35925358533859253
overcome,dominate,6.25,0.40053823590278625
behave,obey,7.3,0.163860484957695
cooperate,participate,6.43,0.3850105404853821
achieve,try,4.42,0.454109787940979
fail,discourage,3.33,0.1754295974969864
begin,quit,1.28,0.4737105071544647
say,participate,3.82,0.33854132890701294
come,bring,2.42,0.7168970704078674
declare,announce,9.08,0.4851280450820923
read,comprehend,4.7,0.34756606817245483
take,leave,2.47,0.7753265500068665
proclaim,announce,8.18,0.28762415051460266
acquire,obtain,8.57,0.5245993733406067
conclude,decide,7.75,0.2902040183544159
please,plead,2.98,0.21597924828529358
argue,prove,4.83,0.48123452067375183
ask,plead,6.47,0.19821318984031677
find,disappear,0.77,0.44788748025894165
inspect,examine,8.75,0.5018583536148071
verify,justify,4.08,0.14648517966270447
assume,predict,4.85,0.25645846128463745
learn,evaluate,4.17,0.39365848898887634
argue,justify,5.0,0.38679319620132446
make,become,4.77,0.6588371992111206
discover,originate,4.83,0.24162225425243378
achieve,succeed,7.5,0.6758670806884766
give,put,3.65,0.7273911833763123
understand,listen,4.68,0.652046263217926
expand,grow,8.27,0.46875977516174316
borrow,sell,1.73,0.5370317101478577
keep,protect,5.4,0.5236269235610962
explain,prove,4.1,0.5959883332252502
assume,pretend,3.72,0.543341338634491
agree,please,4.13,0.5072281360626221
forgive,forget,3.92,0.6478100419044495
clarify,explain,8.33,0.5442104339599609
understand,forgive,4.87,0.5610263347625732
remind,forget,0.87,0.7604708075523376
get,remain,1.6,0.41861051321029663
realize,discover,7.47,0.46232178807258606
require,inquire,1.82,0.24208025634288788
ignore,ask,1.07,0.5105536580085754
think,inquire,4.77,0.14660200476646423
reject,avoid,4.78,0.417375773191452
argue,persuade,6.23,0.3384069502353668
pursue,persuade,3.17,0.2734285891056061
accept,forgive,3.73,0.5896329283714294
do,quit,1.17,0.4508914053440094
investigate,examine,8.1,0.47260725498199463
discuss,explain,6.67,0.56620854139328
owe,lend,2.32,0.4816175401210785
explore,discover,8.48,0.6575796604156494
complain,argue,4.8,0.5905505418777466
withdraw,reject,6.38,0.40161019563674927
keep,borrow,2.25,0.3741281032562256
beg,ask,6.0,0.43934500217437744
arrange,organize,8.27,0.37657469511032104
reduce,shrink,8.02,0.37709543108940125
speak,acknowledge,4.67,0.40074020624160767
give,borrow,2.22,0.5781063437461853
kill,defend,2.63,0.5031998157501221
disappear,shrink,5.8,0.4373443126678467
deliver,carry,3.88,0.487681120634079
breathe,choke,1.37,0.4458056092262268
acknowledge,notify,5.3,0.3374403715133667
become,seem,2.63,0.6338968873023987
pretend,seem,4.68,0.5642669796943665
accomplish,become,4.0,0.4048956334590912
contemplate,think,8.82,0.24336762726306915
determine,predict,5.8,0.5234999656677246
please,entertain,5.0,0.33185136318206787
remain,retain,5.75,0.4006027579307556
pretend,portray,7.03,0.25597745180130005
forget,retain,0.63,0.24066294729709625
want,choose,4.78,0.6189616322517395
lose,get,0.77,0.6045148372650146
try,think,2.62,0.7425231337547302
become,appear,4.77,0.592744767665863
leave,ignore,4.42,0.5247335433959961
accept,recommend,2.75,0.30842676758766174
leave,wander,3.57,0.3016892671585083
keep,give,1.05,0.7077954411506653
give,allow,5.15,0.5922523140907288
bring,send,2.97,0.6085204482078552
absorb,learn,5.48,0.3313451409339905
acquire,find,6.38,0.3472108244895935
leave,appear,0.97,0.4618287682533264
create,destroy,0.63,0.5890470743179321
begin,go,7.42,0.47101449966430664
get,buy,5.08,0.7146590352058411
collect,save,6.67,0.4288289546966553
replace,restore,5.73,0.3397863507270813
join,add,8.1,0.5917298793792725
join,marry,5.35,0.3623006045818329
accept,deliver,1.58,0.46690383553504944
attach,join,7.75,0.07466179877519608
put,hang,3.0,0.5546330213546753
go,sell,0.97,0.5084295272827148
communicate,pray,3.55,0.17796672880649567
give,steal,0.5,0.5793043971061707
add,build,4.92,0.420953631401062
bring,restore,2.62,0.37202396988868713
comprehend,satisfy,2.55,0.383577823638916
portray,decide,1.18,0.21443964540958405
organize,become,1.77,0.3004898726940155
give,know,0.88,0.7644713521003723
say,verify,4.9,0.2554820477962494
cooperate,join,5.18,0.17967043817043304
arrange,require,0.98,0.2350212037563324
borrow,want,1.77,0.5133606195449829
investigate,pursue,7.15,0.3448927402496338
ignore,explore,0.4,0.25126102566719055
bring,complain,0.98,0.4561419188976288
enter,owe,0.68,0.20759369432926178
portray,notify,0.78,0.14405480027198792
remind,sell,0.4,0.42490318417549133
absorb,possess,5.0,0.388860285282135
join,acquire,2.85,0.2212512195110321
send,attend,1.67,0.3656228482723236
gather,attend,4.8,0.356352299451828
absorb,withdraw,2.97,0.26116281747817993
attend,arrive,6.08,0.6977322697639465
