word1,word2,MEN,cos
brick,wall,37.0,0.5993028879165649
fishing,sailing,37.0,0.565464973449707
grey,white,37.0,0.7244149446487427
orange,strawberry,37.0,0.6836161613464355
color,purple,37.0,0.6342145800590515
blossom,daisy,37.0,0.4327491819858551
hawk,owl,37.0,0.5383528470993042
exhibition,photography,37.0,0.6463735103607178
morning,night,37.0,0.8675194978713989
band,concert,37.0,0.5839048624038696
dress,shirt,37.0,0.7060037851333618
river,waterfall,37.0,0.39403387904167175
ceramic,tiles,36.0,0.5523349046707153
cloud,droplets,36.0,0.23447823524475098
exhibition,sculpture,36.0,0.5878269076347351
oak,twigs,36.0,0.2102838158607483
movie,television,36.0,0.6258566379547119
butterfly,hummingbird,36.0,0.5588803291320801
daisy,grass,36.0,0.3370281457901001
floor,marble,36.0,0.42844125628471375
canyon,river,36.0,0.5485175251960754
decoration,interior,36.0,0.37240293622016907
flamingo,stork,36.0,0.3984029293060303
born,mother,36.0,0.6639837622642517
moon,sun,36.0,0.7502995729446411
musicians,sing,36.0,0.318588525056839
green,red,36.0,0.8402384519577026
purple,white,36.0,0.7878161072731018
canine,pets,36.0,0.45605096220970154
morning,sleep,36.0,0.7440110445022583
weather,winter,36.0,0.7640981078147888
sky,sunny,36.0,0.582013726234436
jacket,socks,36.0,0.7238938212394714
blue,red,36.0,0.8998217582702637
green,grey,36.0,0.6891841888427734
lily,petals,36.0,0.3603345453739166
blue,purple,36.0,0.8795082569122314
goose,mallard,36.0,0.38145992159843445
hotel,restaurant,36.0,0.7252997756004333
downtown,urban,36.0,0.49155691266059875
jean,skirt,36.0,0.4667217433452606
guy,people,36.0,0.734203577041626
birthday,happy,36.0,0.9259342551231384
chicken,soup,36.0,0.8154338598251343
flying,wing,36.0,0.5233954191207886
door,room,36.0,0.6305444240570068
skyline,skyscraper,36.0,0.34353622794151306
cheetah,giraffe,36.0,0.4907448887825012
feline,pets,36.0,0.4807084798812866
car,parking,36.0,0.6674277782440186
gull,mallard,36.0,0.3243943452835083
spring,winter,36.0,0.8567183017730713
daffodils,spring,36.0,0.25003108382225037
building,skyline,36.0,0.40651535987854004
salad,tomato,36.0,0.8153361678123474
book,written,36.0,0.7165496349334717
bucket,water,36.0,0.602961540222168
lady,sexy,36.0,0.6239274740219116
ceiling,room,36.0,0.5546343922615051
puddle,rain,36.0,0.37877413630485535
costumes,outfit,36.0,0.5840311646461487
hill,scenery,36.0,0.18143440783023834
bacon,chicken,36.0,0.760144054889679
dawn,night,36.0,0.5664374232292175
cocktail,restaurant,36.0,0.5740742087364197
daffodils,petals,36.0,0.5276328921318054
canyon,valley,36.0,0.73781818151474
brick,house,36.0,0.5083796977996826
band,rock,36.0,0.7403658628463745
book,illustrations,36.0,0.4407534897327423
desk,sitting,36.0,0.6712208390235901
bright,sky,36.0,0.6507784128189087
autumn,sunny,36.0,0.6185150146484375
colour,yellow,36.0,0.6663863658905029
cold,weather,36.0,0.7749317288398743
blue,green,36.0,0.8650519251823425
glittering,sunlight,36.0,0.24886088073253632
dripping,water,36.0,0.47065624594688416
day,misty,36.0,0.2905484437942505
food,noodles,36.0,0.6762179732322693
goats,milk,36.0,0.4040670692920685
pink,yellow,36.0,0.8083636164665222
floor,interior,36.0,0.3170406222343445
black,purple,36.0,0.7709734439849854
door,window,36.0,0.6976326107978821
city,skyline,36.0,0.46680477261543274
born,living,35.0,0.6824356913566589
art,work,35.0,0.5449895262718201
pink,violet,35.0,0.6009553670883179
bath,room,35.0,0.7053082585334778
dew,rain,35.0,0.5272701382637024
boys,girls,35.0,0.8875402808189392
canyon,mountain,35.0,0.692304790019989
white,yellow,35.0,0.7950888872146606
colour,shade,35.0,0.6188724637031555
banana,cherry,35.0,0.6439259052276611
mammals,rodents,35.0,0.45209863781929016
explosion,fire,35.0,0.6451075673103333
shore,swim,35.0,0.390710711479187
cloud,misty,35.0,0.2720845341682434
sitting,stand,35.0,0.6029626131057739
glittering,gold,35.0,0.32542866468429565
black,white,35.0,0.9390966296195984
light,neon,35.0,0.5536439418792725
machine,washing,35.0,0.5156876444816589
coffee,dinner,35.0,0.6760995984077454
feathers,flamingo,35.0,0.38872992992401123
downtown,sidewalk,35.0,0.41921940445899963
cooking,eat,35.0,0.6953928470611572
feline,paws,35.0,0.3826756775379181
crow,gull,35.0,0.264696329832077
festival,music,35.0,0.5642374753952026
dirt,road,35.0,0.5567095279693604
gull,pelican,35.0,0.41950130462646484
carrots,tomato,35.0,0.6392509341239929
blossom,tree,35.0,0.5826097130775452
restaurant,shop,35.0,0.5775394439697266
cherry,grapes,35.0,0.43465864658355713
automobile,racing,35.0,0.36106976866722107
jazz,piano,35.0,0.6208614706993103
hawk,pelican,35.0,0.530301034450531
baseball,played,35.0,0.5931513905525208
bloom,plant,35.0,0.360721617937088
ceiling,wall,35.0,0.6872442960739136
beef,potatoes,35.0,0.6534775495529175
breakfast,restaurant,35.0,0.6252123117446899
black,colour,35.0,0.5609038472175598
bright,glittering,35.0,0.3396884500980377
hummingbird,nest,35.0,0.37671738862991333
feline,whiskers,35.0,0.4563376009464264
beach,holiday,35.0,0.6154840588569641
sailing,shore,35.0,0.27110543847084045
design,graphic,35.0,0.7115914225578308
music,track,35.0,0.727257490158081
air,cold,35.0,0.4701254069805145
dessert,eat,35.0,0.6088407039642334
chocolate,strawberry,35.0,0.7065337896347046
dinner,night,35.0,0.6937324404716492
dusk,sunrise,35.0,0.6114306449890137
boat,sunk,35.0,0.4097248315811157
beef,cooking,35.0,0.6003575921058655
jacket,jean,35.0,0.5361559987068176
computer,lab,35.0,0.5690423250198364
downtown,skyline,35.0,0.6103249788284302
fun,game,35.0,0.6417203545570374
ivy,tree,35.0,0.4304892420768738
nest,wasp,35.0,0.5073859691619873
garden,pumpkin,35.0,0.5019053220748901
curled,haircut,35.0,0.41219955682754517
eat,meat,35.0,0.7465089559555054
outfit,skirt,35.0,0.6713274121284485
bacon,beef,35.0,0.6611276268959045
skyscraper,tower,35.0,0.39025554060935974
splash,washing,35.0,0.2920497953891754
daffodils,foliage,34.0,0.5097008943557739
garden,patio,34.0,0.5634505748748779
metro,subway,34.0,0.4822009801864624
beach,scenery,34.0,0.345689982175827
photographer,wedding,34.0,0.4797016978263855
floor,room,34.0,0.8233464360237122
purple,yellow,34.0,0.8386569619178772
guitar,sing,34.0,0.46531420946121216
petals,yellow,34.0,0.42592689394950867
beads,necklace,34.0,0.735029935836792
black,brown,34.0,0.7628933787345886
dessert,strawberry,34.0,0.6685346364974976
beef,lamb,34.0,0.5619924664497375
bread,potatoes,34.0,0.6486542820930481
fishing,harbour,34.0,0.3952435553073883
pug,terrier,34.0,0.5499837398529053
evening,time,34.0,0.6027308702468872
office,table,34.0,0.6103547215461731
cat,licking,34.0,0.4414379298686981
building,interior,34.0,0.3874458372592926
crochet,stitches,34.0,0.24207374453544617
spring,sunshine,34.0,0.518805205821991
concert,jazz,34.0,0.5095499157905579
cooking,soup,34.0,0.71588134765625
shade,sun,34.0,0.5037937760353088
tall,tower,34.0,0.34394580125808716
pepper,salad,34.0,0.6820666790008545
strawberry,tomato,34.0,0.6117307543754578
fruit,peel,34.0,0.4381605386734009
scenery,skyline,34.0,0.32478392124176025
green,yellow,34.0,0.7840974926948547
brown,orange,34.0,0.6438106894493103
colour,orange,34.0,0.6395281553268433
harbour,ship,34.0,0.40690213441848755
violet,yellow,34.0,0.6013231873512268
sports,swimming,34.0,0.4836917817592621
friends,happy,34.0,0.7065401673316956
blue,pink,34.0,0.8672311902046204
blossom,orange,34.0,0.49533677101135254
rail,station,34.0,0.6271314024925232
potatoes,salad,34.0,0.7271731495857239
interior,wall,34.0,0.3917900025844574
hawk,hummingbird,34.0,0.3485370874404907
cliff,coast,34.0,0.37646979093551636
feathers,wing,34.0,0.33181366324424744
brown,yellow,34.0,0.6736242175102234
raspberry,sweet,34.0,0.282558411359787
concert,sing,34.0,0.40465548634529114
art,craft,34.0,0.6465557813644409
bloom,foliage,34.0,0.2894984483718872
chicken,rice,34.0,0.8052504658699036
cherry,orange,34.0,0.7324490547180176
blossom,fruit,34.0,0.4448963701725006
animals,wild,34.0,0.5924267768859863
line,railway,34.0,0.23537832498550415
roof,tiles,34.0,0.5299167633056641
concert,piano,34.0,0.44073718786239624
potatoes,rice,34.0,0.69207763671875
cloud,sunshine,34.0,0.38321632146835327
marble,statue,34.0,0.2575850486755371
frozen,meat,34.0,0.46194687485694885
band,punk,34.0,0.6727088093757629
insects,reptiles,34.0,0.6483427286148071
building,staircase,34.0,0.38704410195350647
bed,breakfast,34.0,0.5745326280593872
bloom,lily,34.0,0.5249603390693665
blonde,girls,34.0,0.6112790107727051
jean,outfit,34.0,0.4608076214790344
bread,cooking,34.0,0.6470298767089844
flowers,violet,34.0,0.4960190951824188
peel,skin,34.0,0.47526299953460693
dessert,diner,34.0,0.591849148273468
art,exhibition,34.0,0.6679187417030334
jacket,shirt,34.0,0.8228678107261658
brown,purple,34.0,0.6834834814071655
floor,patio,34.0,0.5184597373008728
downtown,highway,34.0,0.5915275812149048
purple,red,34.0,0.8167378902435303
dragonfly,frog,33.0,0.4666994512081146
mammals,monkeys,33.0,0.3025263249874115
mist,morning,33.0,0.2788429260253906
feathers,gull,33.0,0.354513019323349
gull,stork,33.0,0.28814494609832764
dusk,morning,33.0,0.29566317796707153
guitar,played,33.0,0.5738562345504761
bloom,violet,33.0,0.5504023432731628
mallard,stork,33.0,0.43403273820877075
band,piano,33.0,0.541206419467926
glittering,sky,33.0,0.20685678720474243
orange,pink,33.0,0.7430270314216614
potatoes,soup,33.0,0.6635987758636475
grey,violet,33.0,0.630297064781189
construction,demolition,33.0,0.569304347038269
scenery,valley,33.0,0.14211802184581757
morning,sky,33.0,0.5174931883811951
beach,cliff,33.0,0.37711089849472046
storm,tropical,33.0,0.5558717846870422
black,pink,33.0,0.7783994078636169
hat,jacket,33.0,0.5868186354637146
dragonfly,hummingbird,33.0,0.5865634083747864
pink,white,33.0,0.7702494263648987
blue,yellow,33.0,0.8694525361061096
cold,hot,33.0,0.6835553646087646
flowers,pink,33.0,0.5845657587051392
bright,star,33.0,0.4580064117908478
restaurant,sushi,33.0,0.6724838614463806
guitar,keyboard,33.0,0.6461442708969116
diner,sushi,33.0,0.5639680027961731
furniture,room,33.0,0.5539780855178833
desert,scenery,33.0,0.3432585597038269
cafe,dinner,33.0,0.5525289177894592
bakery,cafe,33.0,0.5992287993431091
flamingo,pelican,33.0,0.4693606197834015
salad,sandwich,33.0,0.7655854821205139
bright,dark,33.0,0.702339231967926
building,floor,33.0,0.61294025182724
bacon,eat,33.0,0.670560359954834
apartment,floor,33.0,0.6293075084686279
railway,underground,33.0,0.4049634039402008
lips,smile,33.0,0.6549739837646484
fungi,plant,33.0,0.24618586897850037
breakfast,diner,33.0,0.5531650185585022
feathers,pelican,33.0,0.41141271591186523
bath,hot,33.0,0.5586637258529663
arch,roof,33.0,0.47036370635032654
game,match,33.0,0.6784738898277283
metro,rail,33.0,0.4659343957901001
decoration,wood,33.0,0.46516790986061096
building,demolition,33.0,0.4235621988773346
art,collage,33.0,0.5540294051170349
ship,sunk,33.0,0.38047704100608826
grey,purple,33.0,0.7162118554115295
garden,lawn,33.0,0.5776050090789795
orange,violet,33.0,0.6372084021568298
ivy,oak,33.0,0.47059759497642517
dog,licking,33.0,0.46706995368003845
dawn,sunny,33.0,0.4151996076107025
fun,kids,33.0,0.6994008421897888
lunch,restaurant,33.0,0.657364547252655
metro,underground,33.0,0.41957569122314453
eat,strawberry,33.0,0.5394192934036255
foliage,rose,33.0,0.24055419862270355
evening,sleep,33.0,0.578965425491333
construction,interior,33.0,0.38837915658950806
weather,wet,33.0,0.5679799914360046
fruit,nuts,33.0,0.5803776383399963
car,park,33.0,0.465371698141098
ink,pencil,32.0,0.5324795246124268
frost,wet,32.0,0.38590678572654724
mural,work,32.0,0.13010652363300323
berry,blossom,32.0,0.42331841588020325
decoration,lighting,32.0,0.5168987512588501
man,muscle,32.0,0.33683738112449646
dripping,puddle,32.0,0.5340929627418518
porch,stairs,32.0,0.5721722841262817
brown,red,32.0,0.7106768488883972
iron,rusty,32.0,0.37087681889533997
apartment,bedroom,32.0,0.8018268942832947
foliage,lily,32.0,0.14448122680187225
face,happy,32.0,0.42012864351272583
airport,traffic,32.0,0.5180946588516235
rain,wind,32.0,0.8101679086685181
handwriting,sketch,32.0,0.4104442596435547
city,living,32.0,0.5490084886550903
rain,sunny,32.0,0.7243991494178772
blonde,haircut,32.0,0.513931155204773
abandoned,ruins,32.0,0.1886334866285324
black,yellow,32.0,0.758215606212616
bacon,cooking,32.0,0.5869961380958557
dragonfly,pond,32.0,0.32017216086387634
ceiling,staircase,32.0,0.42380571365356445
morning,time,32.0,0.7052006125450134
potatoes,sweet,32.0,0.38105589151382446
day,sunny,32.0,0.5941858291625977
hotel,house,32.0,0.634748637676239
guy,haircut,32.0,0.534238874912262
mud,sand,32.0,0.6021736264228821
staircase,wall,32.0,0.3343064486980438
brown,white,32.0,0.7849371433258057
dinner,sitting,32.0,0.5634523630142212
evening,morning,32.0,0.8038014769554138
bench,sitting,32.0,0.5905585289001465
hummingbird,pelican,32.0,0.4693065583705902
bike,chopper,32.0,0.45437923073768616
foliage,tulip,32.0,0.44254884123802185
bar,cafe,32.0,0.7432959675788879
autumn,sunshine,32.0,0.5556865930557251
potatoes,tomato,32.0,0.6808133721351624
scenery,trail,32.0,0.19743603467941284
jacket,skirt,32.0,0.7155267000198364
construction,skyscraper,32.0,0.2833033800125122
chicken,lamb,32.0,0.6706861853599548
grey,orange,32.0,0.6377866268157959
bikini,lake,32.0,0.3125523328781128
carrots,soup,32.0,0.5595211386680603
bar,diner,32.0,0.5697577595710754
dessert,frozen,32.0,0.5677685141563416
cooking,diner,32.0,0.39391255378723145
violet,white,32.0,0.538018524646759
apple,dessert,32.0,0.36768144369125366
cooking,noodles,32.0,0.6729771494865417
born,son,32.0,0.3006848394870758
insects,lizard,32.0,0.42077940702438354
foliage,twigs,32.0,0.3439449071884155
outdoor,pool,32.0,0.6378552913665771
morning,sunset,32.0,0.46021032333374023
escalator,subway,32.0,0.373860627412796
bacon,soup,32.0,0.7249718904495239
berry,sweet,32.0,0.4966544210910797
grey,pink,32.0,0.7175102233886719
rain,sunshine,32.0,0.6561741828918457
game,played,32.0,0.7341802716255188
cocktail,dinner,32.0,0.5865959525108337
building,concrete,32.0,0.45173802971839905
street,town,32.0,0.739473819732666
friends,love,32.0,0.7640272974967957
festival,musicians,32.0,0.36395540833473206
berry,twigs,32.0,0.14396585524082184
ball,dropped,31.0,0.5653956532478333
black,violet,31.0,0.53717041015625
hawk,wild,31.0,0.511550784111023
cooking,salad,31.0,0.6673619151115417
floor,staircase,31.0,0.4345576763153076
lawn,patio,31.0,0.53235924243927
guy,sports,31.0,0.5716184973716736
blossom,purple,31.0,0.4412130117416382
cold,rain,31.0,0.7764695286750793
reptiles,wild,31.0,0.20806966722011566
glittering,sunshine,31.0,0.18612705171108246
room,staircase,31.0,0.34482812881469727
mammals,wild,31.0,0.27658990025520325
interior,painted,31.0,0.3553103506565094
forest,frog,31.0,0.5451161861419678
ceiling,window,31.0,0.6165629029273987
coast,sailing,31.0,0.5024306178092957
relaxed,sitting,31.0,0.44867467880249023
fungi,moss,31.0,0.09846864640712738
interior,staircase,31.0,0.07986671477556229
bride,photographer,31.0,0.4483068585395813
dirt,racing,31.0,0.39828845858573914
frozen,raspberry,31.0,0.4582560062408447
boys,school,31.0,0.6724595427513123
brown,violet,31.0,0.5420786738395691
played,stadium,31.0,0.43764781951904297
chapel,graveyard,31.0,0.30729180574417114
dew,frost,31.0,0.39077410101890564
dark,grey,31.0,0.7641324400901794
desert,mountain,31.0,0.6868118643760681
berry,purple,31.0,0.4738385081291199
collage,illustrations,31.0,0.4260355830192566
cold,wet,31.0,0.7344233393669128
burger,cooking,31.0,0.5244432687759399
day,evening,31.0,0.7237060070037842
jean,shirt,31.0,0.5334280729293823
blue,white,31.0,0.8604235649108887
giraffe,lion,31.0,0.5333859324455261
dandelion,foliage,31.0,0.4337834417819977
birds,reptiles,31.0,0.4166550934314728
bathroom,floor,31.0,0.774816632270813
love,smile,31.0,0.7380009889602661
small,village,31.0,0.5237772464752197
hat,jean,31.0,0.3971737027168274
bright,orange,31.0,0.5777754187583923
buds,fruit,31.0,0.43234479427337646
fell,tears,31.0,0.5646214485168457
food,fruit,31.0,0.6110004782676697
red,white,31.0,0.808068037033081
collage,exhibition,31.0,0.388190895318985
orange,raspberry,31.0,0.5052358508110046
hat,outfit,31.0,0.5673237442970276
hockey,played,31.0,0.5976818203926086
berry,eat,31.0,0.43460530042648315
bag,pillow,31.0,0.596703052520752
bread,salad,31.0,0.7542904019355774
bathroom,ceiling,31.0,0.6259772181510925
bacon,burger,31.0,0.7026405334472656
ceramic,floor,31.0,0.3258899450302124
fun,relaxed,31.0,0.4375138580799103
dawn,misty,31.0,0.4796960949897766
hot,weather,31.0,0.528105616569519
pepper,potatoes,31.0,0.6392455697059631
pink,red,31.0,0.8190979957580566
interior,roof,31.0,0.30194708704948425
cute,kids,31.0,0.5600696206092834
vine,wine,31.0,0.24797874689102173
skyline,tower,31.0,0.4896466135978699
pets,terrier,31.0,0.33993878960609436
girls,sexy,31.0,0.6485587358474731
downtown,subway,31.0,0.551645815372467
jump,leg,31.0,0.4919203519821167
dessert,salad,31.0,0.6939522624015808
shirt,socks,31.0,0.7635861039161682
exhibition,painting,31.0,0.5735680460929871
boardwalk,trail,31.0,0.4192415475845337
apple,blossom,31.0,0.2561604976654053
hawk,mallard,31.0,0.3561685085296631
hand,stand,31.0,0.6191010475158691
flowers,yellow,31.0,0.6074946522712708
floor,porch,31.0,0.6001359820365906
dripping,washing,31.0,0.44486066699028015
foliage,ivy,31.0,0.08279683440923691
cliff,waterfall,30.0,0.43042030930519104
foliage,fruit,30.0,0.11984523385763168
orange,white,30.0,0.7320877313613892
station,underground,30.0,0.5772956609725952
foliage,yellow,30.0,0.29854118824005127
dude,friends,30.0,0.6642895936965942
forest,tropical,30.0,0.40463951230049133
rain,sun,30.0,0.7471472024917603
belly,dance,30.0,0.4075236916542053
man,sexy,30.0,0.49142682552337646
colorful,outfit,30.0,0.4851233959197998
reptiles,rodents,30.0,0.6084360480308533
burger,salad,30.0,0.6992741823196411
fruit,sweet,30.0,0.501433789730072
flamingo,mallard,30.0,0.4052675664424896
garage,kitchen,30.0,0.5977571606636047
roof,stairs,30.0,0.6039084792137146
club,hockey,30.0,0.5246196985244751
house,staircase,30.0,0.2746322453022003
feel,kiss,30.0,0.5990570783615112
bright,red,30.0,0.6305201649665833
lake,valley,30.0,0.7619633674621582
door,patio,30.0,0.3505430519580841
apartment,kitchen,30.0,0.6656497120857239
grey,yellow,30.0,0.6491034030914307
chicken,salad,30.0,0.8278274536132812
punk,rock,30.0,0.7413306832313538
bloom,twigs,30.0,0.1859513372182846
blonde,wig,30.0,0.5662240386009216
cold,water,30.0,0.6666368842124939
blurred,lens,30.0,0.2228671908378601
door,porch,30.0,0.4900091886520386
foliage,orchids,30.0,0.4676850438117981
door,interior,30.0,0.21538770198822021
female,makeup,30.0,0.4257817566394806
cloud,sunlight,30.0,0.36962807178497314
beach,pebbles,30.0,0.18435892462730408
bright,yellow,30.0,0.7003943920135498
bed,floor,30.0,0.6789928078651428
cherry,dessert,30.0,0.5023824572563171
misty,sunrise,30.0,0.41591930389404297
dark,shade,30.0,0.5963342785835266
railroad,underground,30.0,0.5828515887260437
cafe,donut,30.0,0.35520032048225403
musicians,punk,30.0,0.3146759271621704
memorial,people,30.0,0.35014471411705017
stop,time,30.0,0.6548362374305725
glittering,star,30.0,0.09199877083301544
fun,idea,30.0,0.5779391527175903
band,uniform,30.0,0.3514494001865387
insects,plant,30.0,0.44645771384239197
bedroom,kitchen,30.0,0.7311587333679199
harbour,scenery,30.0,0.273905485868454
collage,painting,30.0,0.4879118800163269
mist,sky,30.0,0.42072856426239014
dawn,sunshine,30.0,0.3758542537689209
costumes,shirt,30.0,0.40968647599220276
mud,water,30.0,0.5122087597846985
blossom,violet,30.0,0.5359829664230347
fishing,shore,30.0,0.3531954288482666
cloud,sunny,30.0,0.434282124042511
shade,sunlight,30.0,0.5129558444023132
friends,smile,30.0,0.6583239436149597
bacon,salad,30.0,0.7007261514663696
pod,round,30.0,0.25705814361572266
flowers,fruit,30.0,0.5204307436943054
abstract,museum,30.0,0.3793920874595642
door,stairs,30.0,0.5667369365692139
feet,tall,30.0,0.6407875418663025
cooking,fruit,30.0,0.5346096158027649
burger,soup,30.0,0.6634248495101929
match,played,30.0,0.5673174262046814
cattle,goats,29.0,0.5259461998939514
camera,theatre,29.0,0.35937246680259705
flowers,wild,29.0,0.5160828232765198
licking,lips,29.0,0.5709173083305359
lunch,tea,29.0,0.6460711359977722
berry,dessert,29.0,0.45742344856262207
downtown,shopping,29.0,0.5528731942176819
kitchen,washing,29.0,0.6403900980949402
petals,twigs,29.0,0.38898155093193054
happy,kids,29.0,0.4972229599952698
amphibians,birds,29.0,0.17865943908691406
cold,sunny,29.0,0.6164723038673401
meat,soup,29.0,0.7161725759506226
camel,desert,29.0,0.47509488463401794
foliage,shade,29.0,0.3838261663913727
restaurant,room,29.0,0.5375489592552185
couple,family,29.0,0.5894569158554077
birds,mammals,29.0,0.3105575442314148
arch,porch,29.0,0.3719620406627655
kitty,licking,29.0,0.33958274126052856
blossom,ivy,29.0,0.47904452681541443
grey,red,29.0,0.7181107997894287
bright,pink,29.0,0.6251943111419678
bay,cliff,29.0,0.380111426115036
door,staircase,29.0,0.25905346870422363
chess,toys,29.0,0.38100719451904297
gull,hummingbird,29.0,0.3237980604171753
beauty,peacock,29.0,0.32852664589881897
boardwalk,park,29.0,0.44657808542251587
city,ruins,29.0,0.2061227709054947
bay,swim,29.0,0.3316320776939392
daisy,foliage,29.0,0.223673015832901
apartment,bathroom,29.0,0.6625397801399231
flowers,purple,29.0,0.5940147042274475
hill,path,29.0,0.40574145317077637
match,stadium,29.0,0.5128023028373718
monument,ruins,29.0,0.00322040100581944
dark,white,29.0,0.7644402384757996
ancient,city,29.0,0.34320661425590515
licking,puppy,29.0,0.4000488519668579
metal,punk,29.0,0.6063767075538635
hotel,relaxed,29.0,0.16544827818870544
nuts,sunflower,29.0,0.41240403056144714
hot,wet,29.0,0.634600818157196
glass,vinyl,29.0,0.5407511591911316
foliage,moss,29.0,0.34923917055130005
coast,scenery,29.0,0.1622016280889511
bacon,bread,29.0,0.706706702709198
brick,roof,29.0,0.5256831645965576
wet,winter,29.0,0.560042679309845
dark,silhouette,29.0,0.45668554306030273
bacon,dessert,29.0,0.5678552389144897
floor,stairs,29.0,0.7516879439353943
day,lunch,29.0,0.6754360198974609
line,lunch,29.0,0.4887857735157013
room,sitting,29.0,0.7907035946846008
interior,outdoor,29.0,0.39963385462760925
shirt,white,29.0,0.6379189491271973
licking,paws,29.0,0.4524335265159607
brown,pink,29.0,0.6719216704368591
friends,fun,29.0,0.795172393321991
city,downtown,29.0,0.6019495725631714
pool,relaxed,28.0,0.3511396646499634
birds,dragonfly,28.0,0.26053586602211
bacon,tomato,28.0,0.6517794132232666
dandelion,seed,28.0,0.42472827434539795
purple,shade,28.0,0.5661548972129822
bacon,pepper,28.0,0.6672894954681396
dark,purple,28.0,0.675374448299408
door,floor,28.0,0.6711953282356262
sidewalk,street,28.0,0.49445727467536926
bacon,sandwich,28.0,0.7789798974990845
petals,pink,28.0,0.3902164697647095
colour,dark,28.0,0.5808151960372925
brick,staircase,28.0,0.2446349561214447
fog,sunny,28.0,0.5132967233657837
valley,waterfall,28.0,0.3839908242225647
rice,soup,28.0,0.7568237781524658
patio,pool,28.0,0.5866125226020813
patio,sitting,28.0,0.40328460931777954
river,scenery,28.0,0.12759628891944885
beard,blonde,28.0,0.5459365844726562
nest,stork,28.0,0.2165338546037674
carrots,pepper,28.0,0.5685825347900391
collage,painted,28.0,0.38571611046791077
jump,swimming,28.0,0.5549991726875305
chapel,gravestone,28.0,0.18097378313541412
feel,smile,28.0,0.6984615325927734
flag,stripes,28.0,0.5650966167449951
harbour,town,28.0,0.46119123697280884
guitar,punk,28.0,0.5065112113952637
scenery,sunny,28.0,0.3023439943790436
christmas,valentine,28.0,0.7727159857749939
bloom,pink,28.0,0.3752489387989044
born,daughter,28.0,0.6248891353607178
insects,rodents,28.0,0.6740406155586243
bedroom,floor,28.0,0.7095054388046265
stairs,wall,28.0,0.5034217834472656
chapel,ruins,28.0,0.0784498006105423
beef,tomato,28.0,0.5568291544914246
doodle,scratch,28.0,0.3472849428653717
daffodils,purple,28.0,0.3138847351074219
lake,scenery,28.0,0.3228256404399872
roof,staircase,28.0,0.41354870796203613
boys,living,28.0,0.5248717069625854
chain,store,28.0,0.5414824485778809
coast,hill,28.0,0.5362189412117004
mushrooms,pepper,28.0,0.630595862865448
porch,window,28.0,0.6540703177452087
hot,water,28.0,0.5581556558609009
socks,white,28.0,0.574681282043457
arch,bridge,28.0,0.5277527570724487
dessert,raspberry,28.0,0.48124292492866516
brick,ceiling,28.0,0.45433473587036133
scenery,sunshine,28.0,0.378488689661026
city,square,28.0,0.6124725937843323
stand,walk,28.0,0.7451790571212769
evening,fun,28.0,0.6795794367790222
happy,sexy,28.0,0.5195297002792358
burger,mac,28.0,0.5916512608528137
painted,sculpture,28.0,0.6059427857398987
misty,morning,28.0,0.32237082719802856
frost,rain,28.0,0.5347363352775574
color,shade,28.0,0.5036494135856628
bacon,potatoes,28.0,0.662964940071106
patio,stairs,28.0,0.2822463810443878
hot,washing,27.0,0.3561477065086365
button,stickers,27.0,0.3853783905506134
cute,happy,27.0,0.6402406096458435
happy,tears,27.0,0.3775710463523865
pepper,soup,27.0,0.7221811413764954
alley,racing,27.0,0.17718279361724854
smile,tears,27.0,0.6337767243385315
train,underground,27.0,0.45825350284576416
blonde,curled,27.0,0.42451244592666626
flamingo,mammals,27.0,0.043995555490255356
porch,staircase,27.0,0.4462130665779114
ford,river,27.0,0.29889482259750366
room,stairs,27.0,0.654817521572113
face,glittering,27.0,0.09848286956548691
nest,reptiles,27.0,0.2889237403869629
sailing,sunk,27.0,0.4037548005580902
floor,kitchen,27.0,0.7168484330177307
cottage,garden,27.0,0.6107997894287109
day,weather,27.0,0.5855374336242676
amphibians,insects,27.0,0.48953938484191895
eat,sweet,27.0,0.5443853139877319
pregnant,round,27.0,0.40706920623779297
brown,feathers,27.0,0.34920647740364075
bed,sitting,27.0,0.7194058299064636
bike,rally,27.0,0.45033973455429077
apartment,patio,27.0,0.4524848461151123
cooking,dessert,27.0,0.5900201201438904
lily,purple,27.0,0.48537904024124146
kitchen,patio,27.0,0.5197543501853943
line,subway,27.0,0.4841066300868988
breakfast,room,27.0,0.5682480931282043
gull,reptiles,27.0,0.27037230134010315
dirty,rusty,27.0,0.49029988050460815
bath,bedroom,27.0,0.6270977258682251
cottage,patio,27.0,0.43413200974464417
misty,sunshine,27.0,0.43379446864128113
band,metal,27.0,0.6926739811897278
skyline,tall,27.0,0.2240368127822876
berry,foliage,27.0,0.0693168193101883
mushrooms,salad,27.0,0.6624215841293335
abandoned,soldiers,27.0,0.37783172726631165
bath,kitchen,27.0,0.667253315448761
sitting,stop,27.0,0.6277966499328613
outdoor,swimming,27.0,0.47970688343048096
ruins,stone,27.0,0.19281749427318573
building,sidewalk,27.0,0.3542713522911072
fell,stop,27.0,0.4678226709365845
cloud,ripples,27.0,0.21702082455158234
cliff,scenery,27.0,0.1069428026676178
salad,strawberry,27.0,0.6374152302742004
graveyard,ruins,27.0,0.19078098237514496
pepper,tomato,27.0,0.7726401090621948
line,metro,27.0,0.45687687397003174
birds,wild,27.0,0.6449073553085327
hill,road,27.0,0.7669777274131775
