word1,word2,SimLex,cos
endurance,band,0.4,0.04624016210436821
jail,choice,1.08,0.26262229681015015
condition,boy,0.48,0.38367608189582825
flower,endurance,0.4,-0.01657593809068203
hole,agreement,0.3,0.16608095169067383
doctor,temper,0.48,0.09836385399103165
fraternity,door,0.68,0.1263330578804016
task,woman,0.68,0.3491942882537842
fraternity,baseball,0.88,0.3420289158821106
cent,size,0.4,0.35188138484954834
presence,door,0.48,0.3657136857509613
mouse,management,0.48,0.15995745360851288
task,highway,0.48,0.2345714569091797
liquor,century,0.4,0.1559649407863617
task,straw,0.68,0.12267950177192688
island,task,0.3,0.3424373269081116
night,chapter,0.48,0.28078722953796387
pollution,president,0.68,0.1090942844748497
gun,trick,0.48,0.2796226143836975
bath,trick,0.58,0.25094375014305115
diet,apple,1.18,0.2762049436569214
cent,wife,0.58,0.1466568112373352
chapter,tail,0.3,0.11884010583162308
course,stomach,0.58,0.23908714950084686
hymn,straw,0.4,-0.01595829613506794
dentist,colonel,0.4,0.16239063441753387
wife,straw,0.4,0.21893613040447235
hole,wife,0.68,0.16806861758232117
pupil,president,0.78,0.10725565254688263
bath,wife,0.48,0.2855076491832733
people,cent,0.48,0.2983846664428711
formula,log,1.77,0.11533372104167938
woman,fur,0.58,0.24956147372722626
apple,sunshine,0.58,0.12239158898591995
gun,dawn,1.18,0.3122520446777344
meal,waist,0.98,0.12088380008935928
camera,president,0.48,0.18948933482170105
liquor,band,0.68,0.08090943843126297
stomach,vein,2.35,0.4813312590122223
gun,fur,0.3,0.22926023602485657
couch,baseball,0.88,0.1933441460132599
worker,camera,0.68,0.23292915523052216
deck,mouse,0.48,0.15852351486682892
rice,boy,0.4,0.22880443930625916
people,gun,0.68,0.3653770685195923
cliff,tail,0.3,0.26467129588127136
ankle,window,0.3,0.2691563367843628
princess,island,0.3,0.30107492208480835
container,mouse,0.3,0.05928736552596092
wagon,container,2.65,0.30765870213508606
people,balloon,0.48,0.14088767766952515
dollar,people,0.4,0.2783235013484955
bath,balloon,0.4,0.15535199642181396
stomach,bedroom,0.4,0.26927557587623596
bicycle,bedroom,0.4,0.2370828539133072
log,bath,0.4,0.19619043171405792
bowl,tail,0.48,0.18117225170135498
go,come,2.42,0.9278616905212402
take,steal,6.18,0.49490606784820557
listen,hear,8.17,0.8510840535163879
think,rationalize,8.25,0.23630155622959137
occur,happen,9.32,0.6355997323989868
vanish,disappear,9.8,0.8814943432807922
multiply,divide,1.75,0.4626655876636505
plead,beg,9.08,0.32298544049263
begin,originate,8.2,0.23128187656402588
protect,defend,9.13,0.7348678112030029
kill,destroy,5.9,0.7036269903182983
create,make,8.72,0.7646196484565735
accept,reject,0.83,0.8189891576766968
ignore,avoid,6.87,0.6494193077087402
carry,bring,5.8,0.6894164085388184
leave,enter,0.95,0.7214615345001221
choose,elect,7.62,0.6242711544036865
lose,fail,7.33,0.6204943060874939
encourage,discourage,1.58,0.8021053075790405
achieve,accomplish,8.57,0.7415865063667297
make,construct,8.33,0.4801594614982605
listen,obey,4.93,0.3744586408138275
inform,notify,9.25,0.7832962870597839
receive,give,1.47,0.7042200565338135
borrow,beg,2.62,0.3809245228767395
take,obtain,7.1,0.5719201564788818
advise,recommend,8.1,0.7292707562446594
imitate,portray,6.75,0.5584698915481567
win,succeed,7.9,0.4661167562007904
think,decide,5.13,0.609142005443573
greet,meet,6.17,0.41560623049736023
agree,argue,0.77,0.7282180786132812
enjoy,entertain,5.92,0.40776538848876953
destroy,make,1.6,0.5094265341758728
save,protect,6.58,0.6329064965248108
give,lend,7.22,0.5954270958900452
understand,know,7.47,0.8564649820327759
take,receive,5.08,0.65022212266922
accept,acknowledge,6.88,0.7073154449462891
decide,choose,8.87,0.7894105911254883
accept,believe,6.75,0.6619108319282532
keep,possess,8.27,0.32354041934013367
roam,wander,8.83,0.7618510723114014
succeed,fail,0.83,0.5803290009498596
spend,save,0.55,0.5894428491592407
leave,go,7.63,0.8067833781242371
come,attend,8.1,0.5157259106636047
know,believe,5.5,0.8494120240211487
gather,meet,7.3,0.549975574016571
make,earn,7.62,0.5811865329742432
forget,ignore,3.07,0.619549572467804
multiply,add,2.7,0.4157254993915558
shrink,grow,0.23,0.7051270604133606
arrive,leave,1.33,0.7287455797195435
succeed,try,3.98,0.5842363238334656
accept,deny,1.75,0.6620661020278931
arrive,come,7.05,0.6553497910499573
agree,differ,1.05,0.49372997879981995
send,receive,1.08,0.664838433265686
win,dominate,5.68,0.4395979344844818
add,divide,2.3,0.5277929902076721
kill,choke,4.92,0.32237914204597473
acquire,get,8.82,0.43789544701576233
participate,join,7.7,0.7483522891998291
leave,remain,2.53,0.6965528726577759
go,enter,4.0,0.7041956186294556
take,carry,5.23,0.7408584952354431
forget,learn,1.18,0.7063491940498352
appoint,elect,8.17,0.6755940914154053
engage,marry,5.43,0.4292343258857727
ask,pray,3.72,0.5364496111869812
go,send,3.75,0.6353332996368408
take,deliver,4.37,0.640096127986908
speak,hear,3.02,0.688741147518158
analyze,evaluate,8.03,0.8216901421546936
argue,rationalize,4.2,0.3228016793727875
lose,keep,1.05,0.6984456777572632
compare,analyze,8.1,0.6927101016044617
disorganize,organize,1.45,0.2290889173746109
go,allow,3.62,0.6824095845222473
take,possess,7.2,0.3500508964061737
learn,listen,3.88,0.6811752915382385
destroy,construct,0.92,0.49021831154823303
create,build,8.48,0.7655445337295532
steal,buy,1.13,0.5154275298118591
kill,hang,4.45,0.2757166922092438
forget,know,0.92,0.7798700928688049
create,imagine,5.13,0.5025928020477295
do,happen,4.23,0.7731520533561707
win,accomplish,7.85,0.40871694684028625
give,deny,1.43,0.638991117477417
deserve,earn,5.8,0.5079019069671631
get,put,1.98,0.8176034688949585
locate,find,8.73,0.6634768843650818
appear,attend,6.28,0.40405213832855225
know,comprehend,7.63,0.40266305208206177
pretend,imagine,8.47,0.7002319693565369
satisfy,please,7.67,0.46226048469543457
cherish,keep,4.85,0.22621087729930878
argue,differ,5.15,0.5441383719444275
overcome,dominate,6.25,0.3946394622325897
behave,obey,7.3,0.28954917192459106
cooperate,participate,6.43,0.6205520629882812
achieve,try,4.42,0.5525681972503662
fail,discourage,3.33,0.41805845499038696
begin,quit,1.28,0.5187487602233887
say,participate,3.82,0.45671984553337097
come,bring,2.42,0.8144296407699585
declare,announce,9.08,0.6748111844062805
read,comprehend,4.7,0.31538116931915283
take,leave,2.47,0.8185515403747559
proclaim,announce,8.18,0.45679137110710144
acquire,obtain,8.57,0.6227653622627258
conclude,decide,7.75,0.6599578261375427
please,plead,2.98,0.35982024669647217
argue,prove,4.83,0.6677289605140686
ask,plead,6.47,0.49506768584251404
find,disappear,0.77,0.4712545573711395
inspect,examine,8.75,0.6296650171279907
verify,justify,4.08,0.389037549495697
assume,predict,4.85,0.5477465987205505
learn,evaluate,4.17,0.5774490237236023
argue,justify,5.0,0.642069935798645
make,become,4.77,0.7053897976875305
discover,originate,4.83,0.18562446534633636
achieve,succeed,7.5,0.5644561052322388
give,put,3.65,0.837853729724884
understand,listen,4.68,0.6893795728683472
expand,grow,8.27,0.6261836290359497
borrow,sell,1.73,0.6465552449226379
keep,protect,5.4,0.6971879601478577
explain,prove,4.1,0.691065788269043
assume,pretend,3.72,0.5241388082504272
agree,please,4.13,0.38354235887527466
forgive,forget,3.92,0.6644324660301208
clarify,explain,8.33,0.6544207334518433
understand,forgive,4.87,0.5056555867195129
remind,forget,0.87,0.6741970777511597
get,remain,1.6,0.5299885272979736
realize,discover,7.47,0.5410962104797363
require,inquire,1.82,0.15532436966896057
ignore,ask,1.07,0.6721630096435547
think,inquire,4.77,0.16872026026248932
reject,avoid,4.78,0.45194175839424133
argue,persuade,6.23,0.5163739323616028
pursue,persuade,3.17,0.5581409335136414
accept,forgive,3.73,0.5351765751838684
do,quit,1.17,0.48654550313949585
investigate,examine,8.1,0.8125872015953064
discuss,explain,6.67,0.6394590139389038
owe,lend,2.32,0.5212464332580566
explore,discover,8.48,0.5408145785331726
complain,argue,4.8,0.631534993648529
withdraw,reject,6.38,0.5985589027404785
keep,borrow,2.25,0.48400938510894775
beg,ask,6.0,0.4667665362358093
arrange,organize,8.27,0.5548717379570007
reduce,shrink,8.02,0.5328976511955261
speak,acknowledge,4.67,0.5955889821052551
give,borrow,2.22,0.4757186472415924
kill,defend,2.63,0.5008019208908081
disappear,shrink,5.8,0.6175390481948853
deliver,carry,3.88,0.7017128467559814
breathe,choke,1.37,0.33252856135368347
acknowledge,notify,5.3,0.4371045231819153
become,seem,2.63,0.6747907400131226
pretend,seem,4.68,0.5673259496688843
accomplish,become,4.0,0.35859107971191406
contemplate,think,8.82,0.40414735674858093
determine,predict,5.8,0.6181131601333618
please,entertain,5.0,0.43444380164146423
remain,retain,5.75,0.553244948387146
pretend,portray,7.03,0.41430073976516724
forget,retain,0.63,0.3266173303127289
want,choose,4.78,0.7395375967025757
lose,get,0.77,0.7567252516746521
try,think,2.62,0.6617897748947144
become,appear,4.77,0.649804413318634
leave,ignore,4.42,0.5161797404289246
accept,recommend,2.75,0.5903492569923401
leave,wander,3.57,0.3746097683906555
keep,give,1.05,0.7771894931793213
give,allow,5.15,0.7937540411949158
bring,send,2.97,0.6872089505195618
absorb,learn,5.48,0.37514767050743103
acquire,find,6.38,0.47041478753089905
leave,appear,0.97,0.5933172106742859
create,destroy,0.63,0.5774039030075073
begin,go,7.42,0.6880561113357544
get,buy,5.08,0.6446616649627686
collect,save,6.67,0.5755254030227661
replace,restore,5.73,0.5277955532073975
join,add,8.1,0.36142733693122864
join,marry,5.35,0.46397876739501953
accept,deliver,1.58,0.5428450703620911
attach,join,7.75,0.23907923698425293
put,hang,3.0,0.43074890971183777
go,sell,0.97,0.592267632484436
communicate,pray,3.55,0.3945525288581848
give,steal,0.5,0.5325514674186707
add,build,4.92,0.45754799246788025
bring,restore,2.62,0.6435548663139343
comprehend,satisfy,2.55,0.4246784448623657
portray,decide,1.18,0.31174328923225403
organize,become,1.77,0.3986358046531677
give,know,0.88,0.7102048397064209
say,verify,4.9,0.400011271238327
cooperate,join,5.18,0.5785566568374634
arrange,require,0.98,0.3946603834629059
borrow,want,1.77,0.43889445066452026
investigate,pursue,7.15,0.5464513301849365
ignore,explore,0.4,0.35892823338508606
bring,complain,0.98,0.36956146359443665
enter,owe,0.68,0.15543556213378906
portray,notify,0.78,0.08210976421833038
remind,sell,0.4,0.2738940119743347
absorb,possess,5.0,0.36784183979034424
join,acquire,2.85,0.4647112190723419
send,attend,1.67,0.5009362697601318
gather,attend,4.8,0.5402438640594482
absorb,withdraw,2.97,0.2891576886177063
attend,arrive,6.08,0.593840479850769
