word1,word2,MEN,cos
brick,wall,37.0,0.41226938366889954
fishing,sailing,37.0,0.48695430159568787
grey,white,37.0,0.4092109203338623
orange,strawberry,37.0,0.3344527781009674
color,purple,37.0,0.4947431981563568
blossom,daisy,37.0,0.26579925417900085
hawk,owl,37.0,0.34519368410110474
exhibition,photography,37.0,0.4313511848449707
morning,night,37.0,0.7034112811088562
band,concert,37.0,0.5281705856323242
dress,shirt,37.0,0.5810304880142212
river,waterfall,37.0,0.3966973125934601
ceramic,tiles,36.0,0.6178457736968994
cloud,droplets,36.0,0.3434133529663086
exhibition,sculpture,36.0,0.5275547504425049
oak,twigs,36.0,0.3149168789386749
movie,television,36.0,0.4856586158275604
butterfly,hummingbird,36.0,0.27189865708351135
daisy,grass,36.0,0.12293553352355957
floor,marble,36.0,0.42461681365966797
canyon,river,36.0,0.45144182443618774
decoration,interior,36.0,0.4217013120651245
flamingo,stork,36.0,0.11041966080665588
born,mother,36.0,0.4797835648059845
moon,sun,36.0,0.4806727468967438
musicians,sing,36.0,0.38664406538009644
green,red,36.0,0.5799195766448975
purple,white,36.0,0.4391128718852997
canine,pets,36.0,0.359213262796402
morning,sleep,36.0,0.3521920144557953
weather,winter,36.0,0.5570458769798279
sky,sunny,36.0,0.3523137867450714
jacket,socks,36.0,0.4814947247505188
blue,red,36.0,0.6736692786216736
green,grey,36.0,0.40417125821113586
lily,petals,36.0,0.3070756196975708
blue,purple,36.0,0.6105007529258728
goose,mallard,36.0,0.35014504194259644
hotel,restaurant,36.0,0.6558449268341064
downtown,urban,36.0,0.37354785203933716
jean,skirt,36.0,0.10578665882349014
guy,people,36.0,0.28556373715400696
birthday,happy,36.0,0.45228326320648193
chicken,soup,36.0,0.6034981608390808
flying,wing,36.0,0.3561123013496399
door,room,36.0,0.5860309600830078
skyline,skyscraper,36.0,0.4515088200569153
cheetah,giraffe,36.0,0.44817885756492615
feline,pets,36.0,0.3508795499801636
car,parking,36.0,0.4584250748157501
gull,mallard,36.0,0.43827760219573975
spring,winter,36.0,0.657268226146698
daffodils,spring,36.0,0.23656898736953735
building,skyline,36.0,0.2665697932243347
salad,tomato,36.0,0.5980287790298462
book,written,36.0,0.5887073874473572
bucket,water,36.0,0.3361607789993286
lady,sexy,36.0,0.2729363739490509
ceiling,room,36.0,0.43368807435035706
puddle,rain,36.0,0.14656572043895721
costumes,outfit,36.0,0.3130706250667572
hill,scenery,36.0,0.12693804502487183
bacon,chicken,36.0,0.4446239471435547
dawn,night,36.0,0.49913135170936584
cocktail,restaurant,36.0,0.33721116185188293
daffodils,petals,36.0,0.34658050537109375
canyon,valley,36.0,0.5036852359771729
brick,house,36.0,0.3668343424797058
band,rock,36.0,0.6566322445869446
book,illustrations,36.0,0.44443097710609436
desk,sitting,36.0,0.40843257308006287
bright,sky,36.0,0.5108487010002136
autumn,sunny,36.0,0.44391342997550964
colour,yellow,36.0,0.5559722185134888
cold,weather,36.0,0.523054301738739
blue,green,36.0,0.5689186453819275
glittering,sunlight,36.0,0.18553121387958527
dripping,water,36.0,0.264982670545578
day,misty,36.0,0.10787885636091232
food,noodles,36.0,0.31322845816612244
goats,milk,36.0,0.39057600498199463
pink,yellow,36.0,0.646431028842926
floor,interior,36.0,0.2737358808517456
black,purple,36.0,0.44494757056236267
door,window,36.0,0.669407844543457
city,skyline,36.0,0.3149060904979706
born,living,35.0,0.36915063858032227
art,work,35.0,0.4385986626148224
pink,violet,35.0,0.42792120575904846
bath,room,35.0,0.3494039475917816
dew,rain,35.0,0.2750553488731384
boys,girls,35.0,0.84855717420578
canyon,mountain,35.0,0.47275519371032715
white,yellow,35.0,0.5141445398330688
colour,shade,35.0,0.3829165995121002
banana,cherry,35.0,0.36307764053344727
mammals,rodents,35.0,0.685269296169281
explosion,fire,35.0,0.5070634484291077
shore,swim,35.0,0.31982725858688354
cloud,misty,35.0,0.24384206533432007
sitting,stand,35.0,0.48198866844177246
glittering,gold,35.0,0.2704360783100128
black,white,35.0,0.7135821580886841
light,neon,35.0,0.34532350301742554
machine,washing,35.0,0.37424159049987793
coffee,dinner,35.0,0.3708568811416626
feathers,flamingo,35.0,0.18685764074325562
downtown,sidewalk,35.0,0.4448806345462799
cooking,eat,35.0,0.4345882534980774
feline,paws,35.0,0.34032225608825684
crow,gull,35.0,0.2026139199733734
festival,music,35.0,0.5176830887794495
dirt,road,35.0,0.4555491805076599
gull,pelican,35.0,0.4111082851886749
carrots,tomato,35.0,0.4964837431907654
blossom,tree,35.0,0.34049105644226074
restaurant,shop,35.0,0.5694699883460999
cherry,grapes,35.0,0.3630841076374054
automobile,racing,35.0,0.3927723467350006
jazz,piano,35.0,0.5162323117256165
hawk,pelican,35.0,0.17112234234809875
baseball,played,35.0,0.40804898738861084
bloom,plant,35.0,0.24928972125053406
ceiling,wall,35.0,0.42296332120895386
beef,potatoes,35.0,0.4480627179145813
breakfast,restaurant,35.0,0.47256484627723694
black,colour,35.0,0.36648881435394287
bright,glittering,35.0,0.34464871883392334
hummingbird,nest,35.0,0.23783299326896667
feline,whiskers,35.0,0.3122932016849518
beach,holiday,35.0,0.3101558983325958
sailing,shore,35.0,0.31543731689453125
design,graphic,35.0,0.32265228033065796
music,track,35.0,0.3391609489917755
air,cold,35.0,0.37461012601852417
dessert,eat,35.0,0.43786415457725525
chocolate,strawberry,35.0,0.38954928517341614
dinner,night,35.0,0.5020573139190674
dusk,sunrise,35.0,0.4636949598789215
boat,sunk,35.0,0.43853676319122314
beef,cooking,35.0,0.3057572543621063
jacket,jean,35.0,0.17573049664497375
computer,lab,35.0,0.4761280119419098
downtown,skyline,35.0,0.485015869140625
fun,game,35.0,0.41380810737609863
ivy,tree,35.0,0.2639867961406708
nest,wasp,35.0,0.34604403376579285
garden,pumpkin,35.0,0.1984330713748932
curled,haircut,35.0,0.16550113260746002
eat,meat,35.0,0.5649091601371765
outfit,skirt,35.0,0.3394724726676941
bacon,beef,35.0,0.36142298579216003
skyscraper,tower,35.0,0.6111851930618286
splash,washing,35.0,0.13088485598564148
daffodils,foliage,34.0,0.3626100420951843
garden,patio,34.0,0.43176156282424927
metro,subway,34.0,0.6010593175888062
beach,scenery,34.0,0.1880398839712143
photographer,wedding,34.0,0.24675416946411133
floor,room,34.0,0.6689373254776001
purple,yellow,34.0,0.6170438528060913
guitar,sing,34.0,0.403443306684494
petals,yellow,34.0,0.4143771827220917
beads,necklace,34.0,0.5658813714981079
black,brown,34.0,0.5474807024002075
dessert,strawberry,34.0,0.3624868392944336
beef,lamb,34.0,0.5180423259735107
bread,potatoes,34.0,0.5146610140800476
fishing,harbour,34.0,0.31822237372398376
pug,terrier,34.0,0.3653774559497833
evening,time,34.0,0.4005303978919983
office,table,34.0,0.20455707609653473
cat,licking,34.0,0.11656851321458817
building,interior,34.0,0.3300018906593323
crochet,stitches,34.0,0.3073509931564331
spring,sunshine,34.0,0.3089633882045746
concert,jazz,34.0,0.4604363441467285
cooking,soup,34.0,0.473812460899353
shade,sun,34.0,0.43086540699005127
tall,tower,34.0,0.4473470151424408
pepper,salad,34.0,0.44325393438339233
strawberry,tomato,34.0,0.4054185450077057
fruit,peel,34.0,0.2851136326789856
scenery,skyline,34.0,0.3120308816432953
green,yellow,34.0,0.5466167330741882
brown,orange,34.0,0.4026350677013397
colour,orange,34.0,0.3726402223110199
harbour,ship,34.0,0.4069031774997711
violet,yellow,34.0,0.3571314513683319
sports,swimming,34.0,0.41921108961105347
friends,happy,34.0,0.5179482698440552
blue,pink,34.0,0.6047822833061218
blossom,orange,34.0,0.32252687215805054
rail,station,34.0,0.4318692088127136
potatoes,salad,34.0,0.5111123323440552
interior,wall,34.0,0.20358812808990479
hawk,hummingbird,34.0,0.23184522986412048
cliff,coast,34.0,0.19719839096069336
feathers,wing,34.0,0.2600722908973694
brown,yellow,34.0,0.41123804450035095
raspberry,sweet,34.0,0.270697683095932
concert,sing,34.0,0.40098944306373596
art,craft,34.0,0.3423362374305725
bloom,foliage,34.0,0.42443862557411194
chicken,rice,34.0,0.40877974033355713
cherry,orange,34.0,0.3538655638694763
blossom,fruit,34.0,0.35914841294288635
animals,wild,34.0,0.5556231141090393
line,railway,34.0,0.5163148641586304
roof,tiles,34.0,0.5151895880699158
concert,piano,34.0,0.44192519783973694
potatoes,rice,34.0,0.4357285797595978
cloud,sunshine,34.0,0.2462921440601349
marble,statue,34.0,0.5739614367485046
frozen,meat,34.0,0.4076116979122162
band,punk,34.0,0.6207674145698547
insects,reptiles,34.0,0.625998318195343
building,staircase,34.0,0.33705973625183105
bed,breakfast,34.0,0.45095986127853394
bloom,lily,34.0,0.3937546908855438
blonde,girls,34.0,0.29972121119499207
jean,outfit,34.0,0.11518586426973343
bread,cooking,34.0,0.5055298209190369
flowers,violet,34.0,0.33484378457069397
peel,skin,34.0,0.26665207743644714
dessert,diner,34.0,0.3562360405921936
art,exhibition,34.0,0.6165661215782166
jacket,shirt,34.0,0.7014978528022766
brown,purple,34.0,0.3854745626449585
floor,patio,34.0,0.34717193245887756
downtown,highway,34.0,0.4486485421657562
purple,red,34.0,0.5530809760093689
dragonfly,frog,33.0,0.38464006781578064
mammals,monkeys,33.0,0.491515189409256
mist,morning,33.0,0.18939948081970215
feathers,gull,33.0,0.2213747501373291
gull,stork,33.0,0.2555345892906189
dusk,morning,33.0,0.3799062669277191
guitar,played,33.0,0.3981093168258667
bloom,violet,33.0,0.38123437762260437
mallard,stork,33.0,0.22752957046031952
band,piano,33.0,0.32562315464019775
glittering,sky,33.0,0.2594144344329834
orange,pink,33.0,0.4982196092605591
potatoes,soup,33.0,0.4796783924102783
grey,violet,33.0,0.3341154456138611
construction,demolition,33.0,0.5368900895118713
scenery,valley,33.0,0.16702523827552795
morning,sky,33.0,0.34412550926208496
beach,cliff,33.0,0.280398964881897
storm,tropical,33.0,0.6582791805267334
black,pink,33.0,0.4654451906681061
hat,jacket,33.0,0.5070712566375732
dragonfly,hummingbird,33.0,0.48263075947761536
pink,white,33.0,0.5124472379684448
blue,yellow,33.0,0.6167634725570679
cold,hot,33.0,0.5093752145767212
flowers,pink,33.0,0.5089910626411438
bright,star,33.0,0.35167357325553894
restaurant,sushi,33.0,0.5439534187316895
guitar,keyboard,33.0,0.5928048491477966
diner,sushi,33.0,0.41833463311195374
furniture,room,33.0,0.3742617666721344
desert,scenery,33.0,0.2525920271873474
cafe,dinner,33.0,0.3975127637386322
bakery,cafe,33.0,0.5852293372154236
flamingo,pelican,33.0,0.30334946513175964
salad,sandwich,33.0,0.5406367778778076
bright,dark,33.0,0.5874146819114685
building,floor,33.0,0.48023098707199097
bacon,eat,33.0,0.3129121661186218
apartment,floor,33.0,0.4759201407432556
railway,underground,33.0,0.3097534477710724
lips,smile,33.0,0.5053119659423828
fungi,plant,33.0,0.25162750482559204
breakfast,diner,33.0,0.45601096749305725
feathers,pelican,33.0,0.17122119665145874
bath,hot,33.0,0.33457133173942566
arch,roof,33.0,0.2532700300216675
game,match,33.0,0.6027252674102783
metro,rail,33.0,0.527804970741272
decoration,wood,33.0,0.3019872009754181
building,demolition,33.0,0.4339335858821869
art,collage,33.0,0.38624608516693115
ship,sunk,33.0,0.5192213654518127
grey,purple,33.0,0.3842904567718506
garden,lawn,33.0,0.510353147983551
orange,violet,33.0,0.2792232036590576
ivy,oak,33.0,0.3360399901866913
dog,licking,33.0,0.23071473836898804
dawn,sunny,33.0,0.22468288242816925
fun,kids,33.0,0.6097978353500366
lunch,restaurant,33.0,0.44683995842933655
metro,underground,33.0,0.35424885153770447
eat,strawberry,33.0,0.16749337315559387
foliage,rose,33.0,0.06585925072431564
evening,sleep,33.0,0.26480725407600403
construction,interior,33.0,0.30081281065940857
weather,wet,33.0,0.45238664746284485
fruit,nuts,33.0,0.4750470221042633
car,park,33.0,0.26503539085388184
ink,pencil,32.0,0.5334274172782898
frost,wet,32.0,0.23960623145103455
mural,work,32.0,0.2566816210746765
berry,blossom,32.0,0.24434210360050201
decoration,lighting,32.0,0.2801705598831177
man,muscle,32.0,0.18471191823482513
dripping,puddle,32.0,0.3668135702610016
porch,stairs,32.0,0.47740745544433594
brown,red,32.0,0.4118989109992981
iron,rusty,32.0,0.26376214623451233
apartment,bedroom,32.0,0.7035171985626221
foliage,lily,32.0,0.23807208240032196
face,happy,32.0,0.2521205544471741
airport,traffic,32.0,0.4828769564628601
rain,wind,32.0,0.5044755935668945
handwriting,sketch,32.0,0.23037782311439514
city,living,32.0,0.35707515478134155
rain,sunny,32.0,0.4032137393951416
blonde,haircut,32.0,0.33571287989616394
abandoned,ruins,32.0,0.4722329378128052
black,yellow,32.0,0.5140501856803894
bacon,cooking,32.0,0.33006832003593445
dragonfly,pond,32.0,0.15926142036914825
ceiling,staircase,32.0,0.4503648579120636
morning,time,32.0,0.4690302014350891
potatoes,sweet,32.0,0.44620123505592346
day,sunny,32.0,0.2574946880340576
hotel,house,32.0,0.38517799973487854
guy,haircut,32.0,0.25983676314353943
mud,sand,32.0,0.575942873954773
staircase,wall,32.0,0.26444339752197266
brown,white,32.0,0.5315074324607849
dinner,sitting,32.0,0.368529736995697
evening,morning,32.0,0.7869584560394287
bench,sitting,32.0,0.5220319032669067
hummingbird,pelican,32.0,0.257013201713562
bike,chopper,32.0,0.2271154671907425
foliage,tulip,32.0,0.2447286695241928
bar,cafe,32.0,0.5185247659683228
autumn,sunshine,32.0,0.40351903438568115
potatoes,tomato,32.0,0.5501775741577148
scenery,trail,32.0,0.1642453670501709
jacket,skirt,32.0,0.5916343927383423
construction,skyscraper,32.0,0.34320759773254395
chicken,lamb,32.0,0.5623596906661987
grey,orange,32.0,0.32960715889930725
bikini,lake,32.0,0.07154087722301483
carrots,soup,32.0,0.416171669960022
bar,diner,32.0,0.3805202543735504
dessert,frozen,32.0,0.344536155462265
cooking,diner,32.0,0.24052855372428894
violet,white,32.0,0.29620489478111267
apple,dessert,32.0,0.33748871088027954
cooking,noodles,32.0,0.42718011140823364
born,son,32.0,0.5274838805198669
insects,lizard,32.0,0.274818480014801
foliage,twigs,32.0,0.4728167653083801
outdoor,pool,32.0,0.4372695982456207
morning,sunset,32.0,0.3164042830467224
escalator,subway,32.0,0.3303621709346771
bacon,soup,32.0,0.3203192949295044
berry,sweet,32.0,0.3265129625797272
grey,pink,32.0,0.41116955876350403
rain,sunshine,32.0,0.42215847969055176
game,played,32.0,0.5614404678344727
cocktail,dinner,32.0,0.524744987487793
building,concrete,32.0,0.51421058177948
street,town,32.0,0.30329862236976624
friends,love,32.0,0.5316102504730225
festival,musicians,32.0,0.3853537440299988
berry,twigs,32.0,0.08906710892915726
ball,dropped,31.0,0.3268880844116211
black,violet,31.0,0.26923036575317383
hawk,wild,31.0,0.1697457730770111
cooking,salad,31.0,0.3645297586917877
floor,staircase,31.0,0.44517549872398376
lawn,patio,31.0,0.5065361261367798
guy,sports,31.0,0.20609748363494873
blossom,purple,31.0,0.2977238893508911
cold,rain,31.0,0.39816734194755554
reptiles,wild,31.0,0.2711220681667328
glittering,sunshine,31.0,0.1889992207288742
room,staircase,31.0,0.3909955620765686
mammals,wild,31.0,0.3725942373275757
interior,painted,31.0,0.2839623987674713
forest,frog,31.0,0.22566014528274536
ceiling,window,31.0,0.47494906187057495
coast,sailing,31.0,0.41058894991874695
relaxed,sitting,31.0,0.2873508930206299
fungi,moss,31.0,0.151765838265419
interior,staircase,31.0,0.23887526988983154
bride,photographer,31.0,0.15705209970474243
dirt,racing,31.0,0.3273056149482727
frozen,raspberry,31.0,0.18350434303283691
boys,school,31.0,0.5541633367538452
brown,violet,31.0,0.23053108155727386
played,stadium,31.0,0.371182382106781
chapel,graveyard,31.0,0.3854730427265167
dew,frost,31.0,0.24283498525619507
dark,grey,31.0,0.5590593218803406
desert,mountain,31.0,0.45244818925857544
berry,purple,31.0,0.3267628848552704
collage,illustrations,31.0,0.41840556263923645
cold,wet,31.0,0.47755706310272217
burger,cooking,31.0,0.1462637037038803
day,evening,31.0,0.5894408226013184
jean,shirt,31.0,0.15256072580814362
blue,white,31.0,0.56022709608078
giraffe,lion,31.0,0.37338075041770935
dandelion,foliage,31.0,0.25267934799194336
birds,reptiles,31.0,0.6052769422531128
bathroom,floor,31.0,0.5007359981536865
love,smile,31.0,0.3143223822116852
small,village,31.0,0.4365481734275818
hat,jean,31.0,0.06365740299224854
bright,orange,31.0,0.5010456442832947
buds,fruit,31.0,0.39531993865966797
fell,tears,31.0,0.12284339219331741
food,fruit,31.0,0.4265904128551483
red,white,31.0,0.5733830332756042
collage,exhibition,31.0,0.2893516719341278
orange,raspberry,31.0,0.29868853092193604
hat,outfit,31.0,0.43105268478393555
hockey,played,31.0,0.5026819705963135
berry,eat,31.0,0.1809244155883789
bag,pillow,31.0,0.36392924189567566
bread,salad,31.0,0.5259340405464172
bathroom,ceiling,31.0,0.417747437953949
bacon,burger,31.0,0.28716301918029785
ceramic,floor,31.0,0.21875296533107758
fun,relaxed,31.0,0.39707231521606445
dawn,misty,31.0,0.264286607503891
hot,weather,31.0,0.39351576566696167
pepper,potatoes,31.0,0.42260226607322693
pink,red,31.0,0.5893942713737488
interior,roof,31.0,0.31260383129119873
cute,kids,31.0,0.4884282648563385
vine,wine,31.0,0.2837325930595398
skyline,tower,31.0,0.4011470079421997
pets,terrier,31.0,0.1687486171722412
girls,sexy,31.0,0.3947562873363495
downtown,subway,31.0,0.4349808692932129
jump,leg,31.0,0.287400484085083
dessert,salad,31.0,0.5881667733192444
shirt,socks,31.0,0.591517984867096
exhibition,painting,31.0,0.47170698642730713
boardwalk,trail,31.0,0.2572267949581146
apple,blossom,31.0,0.37399572134017944
hawk,mallard,31.0,0.11131307482719421
hand,stand,31.0,0.4379931092262268
flowers,yellow,31.0,0.4441409409046173
floor,porch,31.0,0.408517450094223
dripping,washing,31.0,0.25538527965545654
foliage,ivy,31.0,0.21342919766902924
cliff,waterfall,30.0,0.3738621175289154
foliage,fruit,30.0,0.4116726815700531
orange,white,30.0,0.401217520236969
station,underground,30.0,0.3506978154182434
foliage,yellow,30.0,0.32508012652397156
dude,friends,30.0,0.1070956364274025
forest,tropical,30.0,0.35616618394851685
rain,sun,30.0,0.3110673129558563
belly,dance,30.0,0.33996695280075073
man,sexy,30.0,0.2532142400741577
colorful,outfit,30.0,0.2330739051103592
reptiles,rodents,30.0,0.6169208288192749
burger,salad,30.0,0.3250514268875122
fruit,sweet,30.0,0.4440945088863373
flamingo,mallard,30.0,0.28519493341445923
garage,kitchen,30.0,0.481589138507843
roof,stairs,30.0,0.46810248494148254
club,hockey,30.0,0.47146373987197876
house,staircase,30.0,0.20057854056358337
feel,kiss,30.0,0.17493431270122528
bright,red,30.0,0.5119451284408569
lake,valley,30.0,0.42096224427223206
door,patio,30.0,0.3599628508090973
apartment,kitchen,30.0,0.4200654625892639
grey,yellow,30.0,0.43359410762786865
chicken,salad,30.0,0.5561246275901794
punk,rock,30.0,0.6434007883071899
bloom,twigs,30.0,0.1903807520866394
blonde,wig,30.0,0.4620421230792999
cold,water,30.0,0.4269244968891144
blurred,lens,30.0,0.18042856454849243
door,porch,30.0,0.47589150071144104
foliage,orchids,30.0,0.38789013028144836
door,interior,30.0,0.29642245173454285
female,makeup,30.0,0.25684651732444763
cloud,sunlight,30.0,0.31521075963974
beach,pebbles,30.0,0.15791915357112885
bright,yellow,30.0,0.5886391401290894
bed,floor,30.0,0.42519596219062805
cherry,dessert,30.0,0.3555627465248108
misty,sunrise,30.0,0.16849808394908905
dark,shade,30.0,0.46462714672088623
railroad,underground,30.0,0.31677713990211487
cafe,donut,30.0,0.22678934037685394
musicians,punk,30.0,0.39511680603027344
memorial,people,30.0,0.18067649006843567
stop,time,30.0,0.47152337431907654
glittering,star,30.0,0.23530803620815277
fun,idea,30.0,0.47721749544143677
band,uniform,30.0,0.14341916143894196
insects,plant,30.0,0.3196743130683899
bedroom,kitchen,30.0,0.5565372109413147
harbour,scenery,30.0,0.20864427089691162
collage,painting,30.0,0.4508228302001953
mist,sky,30.0,0.3639892041683197
dawn,sunshine,30.0,0.2572643756866455
costumes,shirt,30.0,0.24870048463344574
mud,water,30.0,0.44182565808296204
blossom,violet,30.0,0.33281803131103516
fishing,shore,30.0,0.42914342880249023
cloud,sunny,30.0,0.17286112904548645
shade,sunlight,30.0,0.5194732546806335
friends,smile,30.0,0.26901745796203613
bacon,salad,30.0,0.3809008002281189
pod,round,30.0,0.047170765697956085
flowers,fruit,30.0,0.5382093191146851
abstract,museum,30.0,0.17550013959407806
door,stairs,30.0,0.41381844878196716
feet,tall,30.0,0.5618413090705872
cooking,fruit,30.0,0.31877192854881287
burger,soup,30.0,0.3850302994251251
match,played,30.0,0.5091829299926758
cattle,goats,29.0,0.6193228960037231
camera,theatre,29.0,0.17897433042526245
flowers,wild,29.0,0.2806146740913391
licking,lips,29.0,0.3925890624523163
lunch,tea,29.0,0.5081793069839478
berry,dessert,29.0,0.24512018263339996
downtown,shopping,29.0,0.5227481126785278
kitchen,washing,29.0,0.42563939094543457
petals,twigs,29.0,0.41454482078552246
happy,kids,29.0,0.48680758476257324
amphibians,birds,29.0,0.49556103348731995
cold,sunny,29.0,0.37111687660217285
meat,soup,29.0,0.46307408809661865
camel,desert,29.0,0.26440638303756714
foliage,shade,29.0,0.5180957317352295
restaurant,room,29.0,0.43494126200675964
couple,family,29.0,0.5003682374954224
birds,mammals,29.0,0.6606544256210327
arch,porch,29.0,0.2993553578853607
kitty,licking,29.0,0.052150383591651917
blossom,ivy,29.0,0.19637635350227356
grey,red,29.0,0.4253186881542206
bright,pink,29.0,0.541206955909729
bay,cliff,29.0,0.18889637291431427
door,staircase,29.0,0.4127194583415985
chess,toys,29.0,0.06968197971582413
gull,hummingbird,29.0,0.2501690685749054
beauty,peacock,29.0,0.07960937172174454
boardwalk,park,29.0,0.2926799952983856
city,ruins,29.0,0.3056821823120117
bay,swim,29.0,0.20268750190734863
daisy,foliage,29.0,0.1495378464460373
apartment,bathroom,29.0,0.4647606611251831
flowers,purple,29.0,0.5058550238609314
hill,path,29.0,0.2037249207496643
match,stadium,29.0,0.43263012170791626
monument,ruins,29.0,0.41981014609336853
dark,white,29.0,0.4819417893886566
ancient,city,29.0,0.30352306365966797
licking,puppy,29.0,0.2299300730228424
metal,punk,29.0,0.4364032447338104
hotel,relaxed,29.0,0.1742078810930252
nuts,sunflower,29.0,0.32420653104782104
hot,wet,29.0,0.4198371469974518
glass,vinyl,29.0,0.2942809760570526
foliage,moss,29.0,0.25691327452659607
coast,scenery,29.0,0.15429197251796722
bacon,bread,29.0,0.410020649433136
brick,roof,29.0,0.547501802444458
wet,winter,29.0,0.3369154930114746
dark,silhouette,29.0,0.25928646326065063
bacon,dessert,29.0,0.2779844105243683
floor,stairs,29.0,0.46530798077583313
day,lunch,29.0,0.4482884109020233
line,lunch,29.0,0.18374498188495636
room,sitting,29.0,0.5750227570533752
interior,outdoor,29.0,0.17995578050613403
shirt,white,29.0,0.3947547376155853
licking,paws,29.0,0.31888991594314575
brown,pink,29.0,0.37939131259918213
friends,fun,29.0,0.4285789728164673
city,downtown,29.0,0.6309528946876526
pool,relaxed,28.0,0.11563314497470856
birds,dragonfly,28.0,0.23359231650829315
bacon,tomato,28.0,0.3849588632583618
dandelion,seed,28.0,0.15475201606750488
purple,shade,28.0,0.3856062591075897
bacon,pepper,28.0,0.35983434319496155
dark,purple,28.0,0.4923883378505707
door,floor,28.0,0.4845612049102783
sidewalk,street,28.0,0.4589617848396301
bacon,sandwich,28.0,0.40931424498558044
petals,pink,28.0,0.42649778723716736
colour,dark,28.0,0.4580478072166443
brick,staircase,28.0,0.4135821759700775
fog,sunny,28.0,0.29542797803878784
valley,waterfall,28.0,0.23416882753372192
rice,soup,28.0,0.31143081188201904
patio,pool,28.0,0.3894616961479187
patio,sitting,28.0,0.3569045662879944
river,scenery,28.0,0.1826300323009491
beard,blonde,28.0,0.2981570065021515
nest,stork,28.0,0.33460769057273865
carrots,pepper,28.0,0.41678452491760254
collage,painted,28.0,0.34067803621292114
jump,swimming,28.0,0.31420010328292847
chapel,gravestone,28.0,0.2729935348033905
feel,smile,28.0,0.2943560779094696
flag,stripes,28.0,0.38948169350624084
harbour,town,28.0,0.29004180431365967
guitar,punk,28.0,0.4178595244884491
scenery,sunny,28.0,0.21813860535621643
christmas,valentine,28.0,0.39727717638015747
bloom,pink,28.0,0.2711949348449707
born,daughter,28.0,0.5110648274421692
insects,rodents,28.0,0.6814025044441223
bedroom,floor,28.0,0.4878731667995453
stairs,wall,28.0,0.27527907490730286
chapel,ruins,28.0,0.36068060994148254
beef,tomato,28.0,0.40948382019996643
doodle,scratch,28.0,0.15139368176460266
daffodils,purple,28.0,0.25887352228164673
lake,scenery,28.0,0.2218324989080429
roof,staircase,28.0,0.45276692509651184
boys,living,28.0,0.2030741572380066
chain,store,28.0,0.5895525813102722
coast,hill,28.0,0.16543267667293549
mushrooms,pepper,28.0,0.4396995007991791
porch,window,28.0,0.4981350004673004
hot,water,28.0,0.417451411485672
socks,white,28.0,0.29715797305107117
arch,bridge,28.0,0.39107680320739746
dessert,raspberry,28.0,0.43986865878105164
brick,ceiling,28.0,0.3335912227630615
scenery,sunshine,28.0,0.18914856016635895
city,square,28.0,0.3706843852996826
stand,walk,28.0,0.4114573001861572
evening,fun,28.0,0.28724685311317444
happy,sexy,28.0,0.27646923065185547
burger,mac,28.0,0.20725135505199432
painted,sculpture,28.0,0.47070926427841187
misty,morning,28.0,0.19558775424957275
frost,rain,28.0,0.3402993381023407
color,shade,28.0,0.37869393825531006
bacon,potatoes,28.0,0.4115804433822632
patio,stairs,28.0,0.33937692642211914
hot,washing,27.0,0.2413785606622696
button,stickers,27.0,0.22738727927207947
cute,happy,27.0,0.39574965834617615
happy,tears,27.0,0.3490063548088074
pepper,soup,27.0,0.3533742129802704
alley,racing,27.0,0.12914910912513733
smile,tears,27.0,0.48153766989707947
train,underground,27.0,0.3580770492553711
blonde,curled,27.0,0.1730906367301941
flamingo,mammals,27.0,0.08716065436601639
porch,staircase,27.0,0.48670926690101624
ford,river,27.0,0.11224580556154251
room,stairs,27.0,0.41476762294769287
face,glittering,27.0,0.033227551728487015
nest,reptiles,27.0,0.2591845393180847
sailing,sunk,27.0,0.3339248299598694
floor,kitchen,27.0,0.4590483009815216
cottage,garden,27.0,0.3898558020591736
day,weather,27.0,0.3528546392917633
amphibians,insects,27.0,0.5984891653060913
eat,sweet,27.0,0.3198082149028778
pregnant,round,27.0,0.06002182140946388
brown,feathers,27.0,0.28875163197517395
bed,sitting,27.0,0.4584070146083832
bike,rally,27.0,0.18276292085647583
apartment,patio,27.0,0.3425946533679962
cooking,dessert,27.0,0.4251376688480377
lily,purple,27.0,0.264822781085968
kitchen,patio,27.0,0.49387094378471375
line,subway,27.0,0.37424591183662415
breakfast,room,27.0,0.4236944019794464
gull,reptiles,27.0,0.20156697928905487
dirty,rusty,27.0,0.14198116958141327
bath,bedroom,27.0,0.3967536985874176
cottage,patio,27.0,0.32329002022743225
misty,sunshine,27.0,0.2936544418334961
band,metal,27.0,0.506580114364624
skyline,tall,27.0,0.22757135331630707
berry,foliage,27.0,0.17956165969371796
mushrooms,salad,27.0,0.43421128392219543
abandoned,soldiers,27.0,0.34591618180274963
bath,kitchen,27.0,0.3932431638240814
sitting,stop,27.0,0.3175588846206665
outdoor,swimming,27.0,0.4875137507915497
ruins,stone,27.0,0.39163824915885925
building,sidewalk,27.0,0.25990742444992065
fell,stop,27.0,0.14006692171096802
cloud,ripples,27.0,0.1922350823879242
cliff,scenery,27.0,0.25468459725379944
salad,strawberry,27.0,0.2855234742164612
graveyard,ruins,27.0,0.34411337971687317
pepper,tomato,27.0,0.5512208342552185
line,metro,27.0,0.33996766805648804
birds,wild,27.0,0.4903615415096283
