word1,word2,SimLex,cos
jail,choice,1.08,0.258310467004776
condition,boy,0.48,0.33424800634384155
flower,endurance,0.4,0.32922929525375366
hole,agreement,0.3,0.276053249835968
doctor,temper,0.48,0.2565908432006836
fraternity,door,0.68,0.29817330837249756
task,woman,0.68,0.3272729814052582
fraternity,baseball,0.88,0.4178425669670105
cent,size,0.4,0.2048138678073883
presence,door,0.48,0.36757102608680725
mouse,management,0.48,0.2959052622318268
task,highway,0.48,0.34722140431404114
liquor,century,0.4,0.11146100610494614
task,straw,0.68,0.30009394884109497
island,task,0.3,0.27465200424194336
night,chapter,0.48,0.3095836043357849
pollution,president,0.68,0.12869982421398163
gun,trick,0.48,0.27821800112724304
bath,trick,0.58,0.38829541206359863
diet,apple,1.18,0.30407434701919556
cent,wife,0.58,0.15431952476501465
chapter,tail,0.3,0.29753512144088745
course,stomach,0.58,0.3627703785896301
hymn,straw,0.4,0.21035782992839813
dentist,colonel,0.4,0.42765191197395325
wife,straw,0.4,0.2574024498462677
hole,wife,0.68,0.20820985734462738
pupil,president,0.78,0.29555925726890564
bath,wife,0.48,0.33202651143074036
people,cent,0.48,0.23899613320827484
formula,log,1.77,0.26966407895088196
woman,fur,0.58,0.2707514762878418
apple,sunshine,0.58,0.31876686215400696
gun,dawn,1.18,0.258160799741745
meal,waist,0.98,0.273272842168808
camera,president,0.48,0.28666576743125916
liquor,band,0.68,0.2688562572002411
stomach,vein,2.35,0.41343018412590027
gun,fur,0.3,0.2959021329879761
couch,baseball,0.88,0.2561023235321045
worker,camera,0.68,0.3650834858417511
deck,mouse,0.48,0.2066999077796936
rice,boy,0.4,0.3371194303035736
people,gun,0.68,0.2751239240169525
cliff,tail,0.3,0.4029737412929535
ankle,window,0.3,0.23144541680812836
princess,island,0.3,0.39834821224212646
container,mouse,0.3,0.279275506734848
wagon,container,2.65,0.3778117895126343
people,balloon,0.48,0.24565458297729492
dollar,people,0.4,0.2876511216163635
bath,balloon,0.4,0.33621490001678467
stomach,bedroom,0.4,0.37634941935539246
bicycle,bedroom,0.4,0.34428873658180237
log,bath,0.4,0.25723814964294434
bowl,tail,0.48,0.40694400668144226
go,come,2.42,0.7895440459251404
take,steal,6.18,0.5388662219047546
listen,hear,8.17,0.7491536140441895
think,rationalize,8.25,0.4732860326766968
occur,happen,9.32,0.7960661053657532
vanish,disappear,9.8,0.8238021731376648
multiply,divide,1.75,0.6487035155296326
plead,beg,9.08,0.618438184261322
begin,originate,8.2,0.5049684643745422
protect,defend,9.13,0.7431925535202026
kill,destroy,5.9,0.7350038290023804
create,make,8.72,0.6656506061553955
accept,reject,0.83,0.8008644580841064
ignore,avoid,6.87,0.6420018672943115
carry,bring,5.8,0.635746419429779
leave,enter,0.95,0.608122706413269
choose,elect,7.62,0.6326192021369934
lose,fail,7.33,0.5047038197517395
encourage,discourage,1.58,0.842878520488739
achieve,accomplish,8.57,0.8033576607704163
make,construct,8.33,0.46474236249923706
listen,obey,4.93,0.4968305826187134
inform,notify,9.25,0.7331920266151428
receive,give,1.47,0.6896238923072815
borrow,beg,2.62,0.5258775353431702
take,obtain,7.1,0.5946621894836426
advise,recommend,8.1,0.7685253024101257
imitate,portray,6.75,0.5247734785079956
win,succeed,7.9,0.547409176826477
think,decide,5.13,0.5828773379325867
greet,meet,6.17,0.6231828331947327
agree,argue,0.77,0.6973950862884521
enjoy,entertain,5.92,0.5708505511283875
destroy,make,1.6,0.5319880843162537
save,protect,6.58,0.6393724083900452
give,lend,7.22,0.6245099902153015
understand,know,7.47,0.7640300989151001
take,receive,5.08,0.6037184000015259
accept,acknowledge,6.88,0.7463933825492859
decide,choose,8.87,0.7574915885925293
accept,believe,6.75,0.5974258780479431
keep,possess,8.27,0.38872984051704407
roam,wander,8.83,0.7386519312858582
succeed,fail,0.83,0.7136468887329102
spend,save,0.55,0.6133595705032349
leave,go,7.63,0.6613212823867798
come,attend,8.1,0.5585380792617798
know,believe,5.5,0.7082356810569763
gather,meet,7.3,0.541171669960022
make,earn,7.62,0.49199938774108887
forget,ignore,3.07,0.6956558227539062
multiply,add,2.7,0.5340175628662109
shrink,grow,0.23,0.6732872128486633
arrive,leave,1.33,0.5907846689224243
succeed,try,3.98,0.5974493026733398
accept,deny,1.75,0.6781079769134521
arrive,come,7.05,0.7439314126968384
agree,differ,1.05,0.5953388214111328
send,receive,1.08,0.7351639866828918
win,dominate,5.68,0.5577837824821472
add,divide,2.3,0.4849419891834259
kill,choke,4.92,0.542996346950531
acquire,get,8.82,0.571750819683075
participate,join,7.7,0.7122163772583008
leave,remain,2.53,0.6192712187767029
go,enter,4.0,0.6103290319442749
take,carry,5.23,0.6300790905952454
forget,learn,1.18,0.6323715448379517
appoint,elect,8.17,0.685728132724762
engage,marry,5.43,0.5022619366645813
ask,pray,3.72,0.5601890087127686
go,send,3.75,0.6216337084770203
take,deliver,4.37,0.5239627361297607
speak,hear,3.02,0.7151004076004028
analyze,evaluate,8.03,0.8594069480895996
argue,rationalize,4.2,0.5480104684829712
lose,keep,1.05,0.5477151274681091
compare,analyze,8.1,0.6773731708526611
disorganize,organize,1.45,0.7045496106147766
go,allow,3.62,0.5584917664527893
take,possess,7.2,0.5068372488021851
learn,listen,3.88,0.5951189398765564
destroy,construct,0.92,0.5210784673690796
create,build,8.48,0.724595844745636
steal,buy,1.13,0.6478789448738098
kill,hang,4.45,0.5060930252075195
forget,know,0.92,0.6959061026573181
create,imagine,5.13,0.49842992424964905
do,happen,4.23,0.6668444871902466
win,accomplish,7.85,0.49125203490257263
give,deny,1.43,0.5909208059310913
deserve,earn,5.8,0.595749020576477
get,put,1.98,0.6979139447212219
locate,find,8.73,0.7147271037101746
appear,attend,6.28,0.4972427487373352
know,comprehend,7.63,0.5688599944114685
pretend,imagine,8.47,0.5687230229377747
satisfy,please,7.67,0.3676409125328064
cherish,keep,4.85,0.4461209177970886
argue,differ,5.15,0.4844117760658264
overcome,dominate,6.25,0.4816006124019623
behave,obey,7.3,0.5184987187385559
cooperate,participate,6.43,0.6638431549072266
achieve,try,4.42,0.5066850185394287
fail,discourage,3.33,0.4256555438041687
begin,quit,1.28,0.534641444683075
say,participate,3.82,0.43301284313201904
come,bring,2.42,0.7013301253318787
declare,announce,9.08,0.6913142204284668
read,comprehend,4.7,0.6006149649620056
take,leave,2.47,0.7068530321121216
proclaim,announce,8.18,0.6923638582229614
acquire,obtain,8.57,0.760080873966217
conclude,decide,7.75,0.5874623656272888
please,plead,2.98,0.5116373300552368
argue,prove,4.83,0.6230475902557373
ask,plead,6.47,0.5654827356338501
find,disappear,0.77,0.5323031544685364
inspect,examine,8.75,0.6992307305335999
verify,justify,4.08,0.595471203327179
assume,predict,4.85,0.5248359441757202
learn,evaluate,4.17,0.6095559597015381
argue,justify,5.0,0.6316676735877991
make,become,4.77,0.5793197154998779
discover,originate,4.83,0.4973469078540802
achieve,succeed,7.5,0.6491493582725525
give,put,3.65,0.6576322913169861
understand,listen,4.68,0.5437049269676208
expand,grow,8.27,0.677846372127533
borrow,sell,1.73,0.5977472066879272
keep,protect,5.4,0.6124423742294312
explain,prove,4.1,0.6024582386016846
assume,pretend,3.72,0.6755850911140442
agree,please,4.13,0.48299703001976013
forgive,forget,3.92,0.6920518279075623
clarify,explain,8.33,0.7799583077430725
understand,forgive,4.87,0.5493197441101074
remind,forget,0.87,0.7204809188842773
get,remain,1.6,0.5549089312553406
realize,discover,7.47,0.6648211479187012
require,inquire,1.82,0.42352330684661865
ignore,ask,1.07,0.5558949708938599
think,inquire,4.77,0.46222734451293945
reject,avoid,4.78,0.5307955741882324
argue,persuade,6.23,0.5666314959526062
pursue,persuade,3.17,0.5005044937133789
accept,forgive,3.73,0.5766021013259888
do,quit,1.17,0.5357667803764343
investigate,examine,8.1,0.8231528997421265
discuss,explain,6.67,0.7007970213890076
owe,lend,2.32,0.48539409041404724
explore,discover,8.48,0.7543694972991943
complain,argue,4.8,0.5927646160125732
withdraw,reject,6.38,0.6052114367485046
keep,borrow,2.25,0.4325251877307892
beg,ask,6.0,0.683107852935791
arrange,organize,8.27,0.7238483428955078
reduce,shrink,8.02,0.5930096507072449
speak,acknowledge,4.67,0.5947918891906738
give,borrow,2.22,0.4847748279571533
kill,defend,2.63,0.5647967457771301
disappear,shrink,5.8,0.5844315886497498
deliver,carry,3.88,0.6187490224838257
breathe,choke,1.37,0.45915138721466064
acknowledge,notify,5.3,0.569136381149292
become,seem,2.63,0.5515165328979492
pretend,seem,4.68,0.5568749904632568
accomplish,become,4.0,0.4246739149093628
contemplate,think,8.82,0.5112840533256531
determine,predict,5.8,0.6955599188804626
please,entertain,5.0,0.4732593595981598
remain,retain,5.75,0.6399577856063843
pretend,portray,7.03,0.5578032732009888
forget,retain,0.63,0.5032328367233276
want,choose,4.78,0.661432147026062
lose,get,0.77,0.6695998907089233
try,think,2.62,0.5327000021934509
become,appear,4.77,0.6107046604156494
leave,ignore,4.42,0.5556200742721558
accept,recommend,2.75,0.5666174292564392
leave,wander,3.57,0.552760124206543
keep,give,1.05,0.584176242351532
give,allow,5.15,0.6956435441970825
bring,send,2.97,0.6748260259628296
absorb,learn,5.48,0.5671133399009705
acquire,find,6.38,0.5333329439163208
leave,appear,0.97,0.4733194410800934
create,destroy,0.63,0.657708466053009
begin,go,7.42,0.6636896133422852
get,buy,5.08,0.6622974276542664
collect,save,6.67,0.5238780379295349
replace,restore,5.73,0.6673873066902161
join,add,8.1,0.5494392514228821
join,marry,5.35,0.5413071513175964
accept,deliver,1.58,0.5027775168418884
attach,join,7.75,0.37755128741264343
put,hang,3.0,0.5872816443443298
go,sell,0.97,0.5381990075111389
communicate,pray,3.55,0.5303220152854919
give,steal,0.5,0.5473005771636963
add,build,4.92,0.586696445941925
bring,restore,2.62,0.587276041507721
comprehend,satisfy,2.55,0.4638633728027344
portray,decide,1.18,0.4397115707397461
organize,become,1.77,0.41832175850868225
give,know,0.88,0.5335888266563416
say,verify,4.9,0.5180827975273132
cooperate,join,5.18,0.5634504556655884
arrange,require,0.98,0.5087030529975891
borrow,want,1.77,0.43745285272598267
investigate,pursue,7.15,0.6474766731262207
ignore,explore,0.4,0.5382713675498962
bring,complain,0.98,0.4410576820373535
enter,owe,0.68,0.26099759340286255
portray,notify,0.78,0.3665527105331421
remind,sell,0.4,0.38192036747932434
absorb,possess,5.0,0.49252867698669434
join,acquire,2.85,0.4528016746044159
send,attend,1.67,0.5361029505729675
gather,attend,4.8,0.5528081655502319
absorb,withdraw,2.97,0.4470159709453583
attend,arrive,6.08,0.5599916577339172
